"LF","SD1","VLF","KURT","LF_PCT","SD2","VLF_PCT","SDSD","MEDIAN_RR","MEDIAN_REL_RR","condition"
599.2568875,8.658808707,1649.513416,0.085885537,26.61803318,107.8586036,73.2687496,12.2413195,953.366485,-0.000181914,2
1187.465749,9.957214053,1420.899075,4.076584705,45.06047607,102.9273061,53.91851411,14.07692937,802.559625,-0.00246171,2
612.294776,9.65095212,1302.028928,1.651209039,31.48027645,90.31685085,66.94198972,13.64395408,839.11567,-0.000440011,3
370.593562,7.642114051,352.0306023,0.252345247,49.56883227,66.94241174,47.08593908,10.8039758,791.06078,-0.000696255,1
1135.731584,10.3235193,850.8441012,-0.148497154,56.761288,87.282507,42.52325791,14.59479039,834.32895,-0.001726563,1
1032.445837,12.57838373,5243.16782,0.219466379,16.19412146,532.1520352,82.24014608,17.78258642,670.63383,0.001482448,2
905.9610728,9.711331603,2046.179562,-0.478486443,30.62907358,120.241759,69.17801023,13.72931508,877.95028,-0.001392813,2
1956.022869,16.25833203,2308.212469,-0.35804515,45.78579769,162.1605142,54.02971038,22.98508301,1001.42075,-0.001398088,1
1336.49986,14.61994782,7924.541773,1.335152006,14.23576781,310.7421039,84.40849122,20.66883083,750.739005,-0.000766541,1
1335.75294,14.22104817,1371.592506,0.091094511,49.0315979,91.39800788,50.34716394,20.10488973,936.38552,-0.001167265,1
922.7485224,11.57002765,3816.383589,0.579220345,19.41830177,192.820595,80.31190124,16.35703131,958.052695,-0.000501184,3
747.2028065,8.842126685,1843.489277,0.659049615,28.75342775,123.4349537,70.94009187,12.50048378,874.07168,0.000105568,2
344.2940348,7.065196448,403.5884433,0.457735729,43.6638275,52.00392859,51.18362327,9.988363294,727.861275,0.000458868,2
429.834709,7.951495453,2375.377307,-0.038753918,15.30000446,102.1884658,84.55176518,11.24136121,930.127975,0.000190649,2
846.5332681,9.143898738,623.4765998,0.272119176,56.57339645,72.45249872,41.66663047,12.92711154,790.562245,-0.001432601,2
523.3925927,7.856611997,1467.353166,-0.338216872,26.23586721,89.79998124,73.55335813,11.10722051,882.572235,0.000154688,2
1124.453769,12.14190612,936.9507797,3.578632298,51.20177409,95.78599045,42.66386354,17.16551979,709.656735,-0.000194067,2
417.3706118,7.908722946,2004.060922,0.110918603,17.20397475,99.42485488,82.60719016,11.18089193,924.527765,0.000177009,2
1052.733829,11.57311113,2191.871558,-0.575653159,31.91074963,198.9060944,66.44059743,16.36139056,899.9415,-0.000620671,2
673.9776559,9.668687067,2084.473018,-0.354911869,24.2085886,116.4769436,74.87214051,13.66902672,861.96826,0.000915177,1
1042.026188,12.01854281,7877.705813,0.330454077,11.63998595,395.1972381,87.99815781,16.99111592,814.664435,-0.000716216,1
1094.223769,13.1723768,4036.544837,-0.796240125,21.31846139,234.2763546,78.64289527,18.62233922,1055.2176,0.000177465,1
1219.35297,12.3125609,1905.545844,-1.166950456,38.93211682,239.7744958,60.84122912,17.40678157,944.799415,-0.000585059,2
583.0796375,8.831085075,1140.61241,0.063934369,33.68525472,106.8410036,65.89463444,12.4848738,931.16523,-0.00070752,2
1085.350047,12.06208536,4546.440787,-0.134817895,18.88462564,238.8553804,79.10612106,17.05267384,652.0517,-1.43e-05,2
645.0439267,9.464110319,3045.354887,-0.193090272,17.46912929,129.8650699,82.47453551,13.37980802,960.061665,0.000818211,1
165.8379495,7.405151168,4004.555403,-1.481301919,3.966608403,760.7801846,95.78328216,10.46897148,624.253915,3.66e-05,2
288.3449888,6.769973206,226.1912292,0.71446062,51.96170663,48.12345644,40.76118106,9.570993867,715.67139,-2.86e-05,2
554.6365654,8.837628093,502.711853,-0.393142445,48.8808079,101.4943201,44.30461864,12.49412394,732.28344,-0.001133187,2
1040.464679,9.875383262,1138.081343,-0.584540472,47.54950369,90.08451842,52.01061036,13.96124176,842.291505,-0.001427364,1
385.6982896,6.816883981,757.9986307,0.31521037,33.55637186,123.1472875,65.94710065,9.637313588,939.359275,-0.000379739,3
1232.332509,13.56074081,5320.157259,1.071497061,17.97110805,213.5929546,77.58386656,19.17138564,537.316915,0.000126565,2
372.5252285,6.459110998,1131.418583,1.76603471,24.35120314,104.0871614,73.95849099,9.13151498,747.075435,2.47e-05,1
283.1745193,6.693503925,483.6350323,-0.169554661,35.34565299,60.93986321,60.36699935,9.462886051,774.44135,-0.000150915,1
1231.111863,11.22627713,2097.273127,-0.023872408,36.30005774,144.7915921,61.83933232,15.87105685,766.884295,0.000558285,2
529.2374981,11.28718311,4821.415759,1.681220199,9.724308177,411.4565823,88.58958947,15.95716216,795.513895,0.000300179,2
1913.012988,15.35225952,2780.822064,-0.46268082,40.72548937,131.8289781,59.19998458,21.70413046,1021.80075,-0.001296617,2
610.1109032,8.706552749,1075.827494,0.513500156,36.1363743,87.48830604,63.7203905,12.30881725,972.363175,0.00019526,2
692.6783158,10.29492085,986.6178934,0.519879277,39.97893387,105.7684419,56.94408301,14.55435957,842.601215,-1.99e-05,3
773.6763637,9.345046153,2189.837749,-0.303662063,26.08395991,114.1655414,73.82885498,13.21148204,927.33139,0.000334371,1
685.72306,10.09172245,1954.539227,11.97544428,25.16200189,93.1374425,71.72009022,14.2670895,715.712435,-0.000291831,2
951.5978573,12.48471952,1788.782906,-0.288087978,33.12119861,160.6683977,62.26015899,17.65016941,844.116815,-0.000638088,2
383.3341517,7.722206977,576.7124268,0.28001276,38.00628759,62.86434515,57.17909101,10.91720652,738.178885,-0.000252285,2
754.2434665,11.43050692,1860.633502,-0.19922317,27.41640855,185.7964683,67.63318547,16.15978502,716.864415,-0.000381432,2
782.8180494,9.211524149,2213.962921,-0.321573998,26.09643554,108.3921213,73.8058361,13.02271641,898.085095,-0.000560445,2
2027.909801,16.51431405,2137.345239,-0.113604967,48.57202154,154.0903048,51.19319356,23.34697549,1001.26615,-0.001266087,1
632.8524355,8.972348275,2333.855473,-0.413616696,21.30388207,98.22748645,78.56520569,12.68458348,891.885785,-4.75e-05,2
1201.391448,12.17895597,3038.520693,-0.253645474,28.2424942,149.114107,71.43000991,17.21789871,933.35338,8.14e-05,2
2513.847318,16.20715667,834.7584503,-0.392635504,72.36394814,103.5271438,24.02946941,22.91273427,721.94627,-0.001167592,1
769.6656899,12.3908033,5299.035387,-0.581838511,12.57402149,418.3433006,86.57029374,17.51739612,1017.0054,0.000177476,2
569.7624266,9.721799057,889.1289875,-0.454747532,38.27120289,80.44058645,59.72320091,13.74411335,869.25737,-0.00107987,3
762.5216208,11.96342975,5302.895737,0.891762443,12.55852168,243.8726328,87.33723644,16.91320029,964.33546,-3.39e-05,3
423.922078,6.471275478,1137.112784,0.396401165,26.86553917,83.13470702,72.06312106,9.148712414,743.33607,-0.000672381,2
507.8220641,7.92245319,1488.865824,-0.322600768,25.37317487,89.62419455,74.39072775,11.20030295,882.15642,-8.69e-06,2
3090.974592,18.11481585,1094.155852,-0.669880436,71.46946743,112.8451391,25.29905495,25.60967172,746.13969,-0.002104777,1
1547.139782,12.57458266,3891.592335,7.23099557,27.70568048,320.1276425,69.68938105,17.77721268,656.151635,0.001834633,2
869.7848804,10.37110666,4164.043536,0.52650491,17.24587024,210.9982269,82.5635811,14.66206663,937.25162,0.000182264,2
1421.243385,13.89899225,1793.004851,0.207495535,44.1003123,140.1783241,55.63584304,19.64958583,995.024545,-4.8e-06,1
622.0553984,11.49139474,4494.686221,-0.676993349,12.14590558,422.4001489,87.76072774,16.24586467,1140.5842,-0.000576623,1
601.2165347,10.1046222,1109.22348,4.572447683,34.30593718,117.8658224,63.29325429,14.28532642,866.697345,-0.001011691,3
388.9224126,6.887024823,1245.924949,-0.211472943,23.35672447,90.42523832,74.82398748,9.736474626,706.126405,0.000159909,2
956.0997115,9.774886069,2032.2105,-0.477151977,31.94235274,119.8719422,67.89415774,13.81916468,886.84809,-0.001473219,2
922.6732069,9.505117723,473.6545344,0.078796516,64.81924918,63.45621768,33.27497868,13.4377819,797.90087,-0.002159473,2
558.5679265,8.467302665,902.6733414,0.071498388,37.83511048,132.9973644,61.14340616,11.97057941,899.374715,-0.00010499,2
706.1540743,9.626505748,810.0159074,2.138882836,45.64688247,75.01216472,52.36067067,13.60939322,851.13283,1.37e-05,2
594.5233653,7.805545614,969.4294392,0.811324206,37.73190811,91.91431494,61.52562651,11.03502583,848.678395,-0.000891326,1
680.4467589,7.715745578,315.7265249,-0.136100608,67.18367722,58.12049432,31.17315008,10.90807177,774.29306,-0.001249889,2
582.4252297,8.34287973,1617.226372,-0.31725961,26.42188483,89.8659281,73.36593055,11.79467751,885.02177,-5.07e-05,2
566.2174533,11.92109843,6370.708072,-0.630172756,8.09394803,539.7794051,91.06780399,16.85335474,878.73789,-2.24e-05,1
1336.704704,13.68375339,815.6261497,-0.298181723,61.05709977,78.0065698,37.2556235,19.34529367,820.637695,-0.002439704,2
546.1005739,7.436163977,1011.921784,1.792790703,34.79740354,91.09262744,64.47942442,10.51281558,823.50825,-0.000780514,2
317.9047912,6.59509276,874.5107826,1.683881523,26.52300997,74.24601381,72.96102119,9.323758076,858.736815,-0.00048409,1
1089.990011,11.30924051,2147.501474,-0.479265666,33.58713266,175.0536261,66.17346601,15.98834564,962.31889,-0.00050796,2
365.2692584,6.314728422,1402.733899,5.792974806,20.27593819,102.3181519,77.86515068,8.927395303,595.42267,0.000581161,2
308.9186008,6.663961925,547.2123365,-0.242558911,34.83326308,60.44480596,61.70295744,9.421121291,773.22308,7.28e-05,1
548.7156267,10.41076421,611.2028593,-0.097452155,44.05312806,86.64855919,49.0698579,14.71813217,780.98011,-0.001174913,1
288.7736317,6.126192644,870.5487734,-0.269449536,24.34334149,73.11875155,73.38643058,8.660854399,718.986335,-0.000228743,2
445.6092357,8.043391323,1250.908477,0.752302472,26.26430109,111.0690257,73.72880594,11.37127824,1086.169,6.12e-05,3
2991.232424,18.10230576,1144.133365,-0.64747044,69.68941542,116.2062306,26.65589765,25.59198569,748.079525,-0.002544036,1
952.431436,11.66310704,3594.952124,0.021149595,20.79687372,172.0725845,78.49779262,16.48862153,895.67021,0.00044895,2
541.3182623,11.62438844,6569.086792,-0.584169896,7.566498905,530.9664425,91.82211555,16.43388343,886.951415,0.000276647,1
1156.613111,13.51427287,5536.409536,-0.446808533,17.18104665,467.5294606,82.24125216,19.10569197,850.036975,-0.000261152,3
217.6911396,6.10042679,403.767859,0.286660266,34.27775439,72.292537,63.57748655,8.624428136,861.07615,-0.001137972,1
793.9013689,12.85980266,5503.483947,-0.447744636,12.43965541,371.0994861,86.23419298,18.1804401,917.48562,6.31e-06,2
653.0104641,8.665072283,2176.114592,-0.337860417,23.06236732,96.24943336,76.85382824,12.25017458,898.841175,2.71e-05,2
846.9014452,9.441822701,1656.571962,0.244991047,33.5474441,130.8179705,65.62009737,13.34829909,800.61285,-0.000747138,1
289.4098968,6.820447189,432.1534882,-0.103023068,38.2289507,55.82438416,57.084345,9.642351045,763.56094,0.00013591,1
580.6414374,9.83358122,2569.802894,7.477966663,17.98863603,162.4757949,79.614106,13.90214447,719.700665,0.000577798,2
1599.694352,13.02379394,773.7575541,-0.226883098,66.5221217,86.18983499,32.17614297,18.41228143,831.492005,-0.002232871,3
992.5995984,12.58608038,6487.82815,1.540268345,13.21031076,313.0624239,86.3452153,17.79346749,985.834885,0.000930504,3
2461.695126,14.95075891,1170.185702,-0.633448504,66.11107136,115.523916,31.42640598,21.13651229,726.60773,-0.001856122,1
1360.485301,13.53106432,5560.06537,2.254592511,18.96486975,198.3857888,77.50610425,19.12943075,531.460735,0.000172526,2
734.4589519,10.45825591,4218.648807,5.569878211,14.71168572,164.3314255,84.50225198,14.78527316,839.57451,-0.000525486,3
1864.632096,15.09781708,1884.561903,0.909755485,49.64305878,138.9990777,50.17366027,21.34441457,1000.80245,-9.16e-06,1
1946.371061,16.59483711,1798.652142,-0.248806807,51.70078534,132.3427898,47.77697847,23.46081431,964.102815,-0.000701465,1
338.3211123,6.380420374,1050.799572,0.372835791,23.98948632,74.33862528,74.5095149,9.02026676,767.404645,-0.000193433,1
1496.691579,13.41709869,2242.12421,-0.4765804,39.93326055,211.5553115,59.82216476,18.96831277,1038.44275,-0.001403893,3
267.9384865,10.56575232,5614.401859,-0.206875478,4.554006538,384.5547672,95.42497276,14.93724533,1255.06315,-0.000367687,3
684.6779224,9.687453028,1241.783986,0.165690829,35.13385569,85.79903303,63.72143445,13.69555694,862.94089,0.000271831,2
712.6736154,10.61688513,4397.183678,5.877921597,13.85766777,164.4010983,85.50156653,15.00953392,824.136185,-0.000241329,3
334.2074257,6.698916334,491.2162641,-0.51439629,39.3845509,66.85060709,57.88719958,9.4705378,833.55736,-0.001023844,3
1773.312789,15.17852097,2721.713389,-0.384438081,39.41105326,126.953642,60.4888162,21.45850903,1017.38745,-0.001489982,2
1397.592343,13.38387439,1925.088636,-0.446439231,41.56981025,139.8696544,57.2595934,18.92134219,914.779695,-0.001142124,2
619.144091,8.559330691,1792.274575,-0.500095564,25.63018732,94.18729142,74.19328351,12.10068328,885.36403,-8.75e-05,2
514.5360756,7.665660082,526.4814777,-0.549784204,48.61287553,117.8623328,49.74146568,10.83726381,823.85597,-0.001045225,3
1015.373066,10.02090248,1783.119405,4.130619655,35.81420363,99.48222262,62.89412593,14.16696836,778.743435,-0.001238565,2
392.0148588,6.960286812,1447.344101,0.045245288,21.00880529,82.25176873,77.56586191,9.84004816,727.448145,0.000262785,2
1216.93023,13.0714071,5971.351628,-0.271227605,16.91167635,247.8943201,82.9838586,18.47959413,976.14237,-0.000256905,3
371.6965364,7.607242692,633.8592362,1.269858919,35.84867717,73.0873235,61.1332442,10.75467671,787.57006,-0.000501865,1
509.292918,12.91021549,7534.100405,-0.732691256,6.293985406,576.3136611,93.10853601,18.25171083,1221.8091,-6.29e-05,3
677.9272187,9.193880137,1473.334599,-0.065753886,31.38350568,217.9799997,68.20555877,12.99777233,847.584205,-0.00074752,2
2030.216546,16.32186051,3818.444584,0.359892616,34.69960701,204.6774809,65.26324826,23.07489588,1085.84055,-0.000369343,1
787.3462022,7.558556403,450.0964819,1.723620462,61.15095635,90.79544233,34.95772284,10.68584687,569.51192,0.000598814,3
1696.926683,14.63538248,2734.791381,0.879168571,38.26396198,161.2092197,61.66674996,20.69065146,1072.68455,-0.001750358,3
2975.01395,18.39637034,1577.012726,-0.781917039,63.77757632,131.5203354,33.8075892,26.00771707,779.59253,-0.001619145,1
716.4851134,13.39227717,12605.42119,-0.160492126,5.355952569,479.5745525,94.22950558,18.93322156,798.065305,0.000148562,1
847.9456904,10.42364695,2438.345379,0.284033612,25.72421991,142.1968309,73.97234687,14.73634504,974.364945,0.00017817,3
1159.556158,11.03478457,1153.261917,5.582542546,48.55980819,123.2729082,48.29621845,15.60033581,756.088915,-0.001293234,2
846.9950179,9.928546914,2127.576566,1.483232637,28.3762302,140.796235,71.27858033,14.03640143,896.93397,-0.000528913,3
730.1372385,9.628601259,1237.404303,0.435631068,37.05640273,99.87097342,62.80155258,13.61235574,967.421885,0.000466887,1
1649.651512,13.20736216,765.7803111,-0.21613291,67.20622352,86.84497523,31.19762105,18.67179949,828.929525,-0.002747939,3
1120.451812,13.39872666,2973.591033,-0.454848518,27.35682865,220.8950028,72.60287276,18.94233948,1206.49795,-0.000611753,1
842.8094127,11.03090576,2879.576715,0.009225675,22.53687802,134.0168965,77.00040864,15.59485218,894.99801,0.000219522,2
1761.504463,14.1542179,2139.972368,-0.216145731,45.07963128,190.9814264,54.76521196,20.010409,1005.6891,-0.001424467,2
679.7031106,9.83727399,789.6851787,-0.032460554,45.22877129,70.95444785,52.5471927,13.90736509,862.59661,-0.000528882,2
294.5596301,10.25897632,8423.123114,-0.896435421,3.377616797,363.46641,96.5851366,14.50354329,1069.34035,0.000222367,3
656.2297199,7.570453106,530.0217214,7.198287369,52.4803337,66.43083944,42.38716408,10.70266573,604.295675,-0.000634284,2
1878.644612,14.66145101,1923.238651,0.406908628,49.34994531,177.5548952,50.52138209,20.72750563,1033.678,-0.001188397,2
636.8633017,6.357230584,471.0145461,2.247593487,55.55149917,67.46660857,41.08505561,8.987482385,564.863555,0.000585782,3
863.8197243,10.05284032,2418.559298,1.23339734,25.83470893,212.0970223,72.33311966,14.21212022,757.85155,-0.000629069,1
1000.742476,11.11608757,2421.075532,-0.503688699,29.08970357,127.2527871,70.37611695,15.71527726,893.390505,0.000476871,2
1060.880175,9.830189663,1783.440973,2.485775453,36.96274584,101.0684899,62.13790866,13.89734968,803.23628,-0.002515223,2
1079.456333,12.5105107,729.7162533,-0.208071078,58.443741,72.02239594,39.50817314,17.68663148,814.58747,-0.001722429,2
1640.703887,11.54179404,1282.548901,0.167008252,55.82544195,120.4737247,43.6391111,16.31711627,841.286395,-0.001891591,1
1252.4773,12.16520439,2375.664649,-0.493373519,32.92010322,158.011242,62.44195042,17.19845752,647.221005,-3.14e-06,2
908.6602586,11.88951147,4503.151599,0.240038969,16.76965756,217.7252953,83.1073105,16.80869893,902.903665,-0.000170063,2
775.0652078,10.97269035,6926.164158,2.569225707,10.04568706,305.8303188,89.7706115,15.51255062,889.438375,-0.000390239,2
1667.083395,13.5008758,642.3399122,-0.030899624,71.14256022,82.34101771,27.41176957,19.08675198,831.13105,-0.001943111,3
2249.595866,15.18581201,999.0360104,-0.478899128,66.93314964,108.8583727,29.72472868,21.46881667,717.822915,-0.001700123,1
347.9603919,6.297164164,577.3431559,0.861457562,36.77332129,61.78119468,61.01506339,8.902563978,766.172035,-0.000474313,1
1027.603921,9.985783104,1198.189518,6.65051117,44.75911127,120.0069669,52.18926947,14.11731863,759.971605,-0.001338881,2
877.4706672,10.32672748,1091.99136,0.303660787,41.87066632,157.0258615,52.10704763,14.59932593,680.09323,0.000719474,2
383.1858813,6.814184307,718.9731618,0.158198514,34.51598568,114.3233528,64.76247839,9.633496947,901.979425,-0.000585139,3
362.127115,7.625034361,552.5266365,0.733109728,38.45112704,80.69623385,58.66799534,10.77982953,796.08271,-0.000391753,1
493.4124352,10.46861107,3803.193764,-0.622669452,11.47971881,402.8172912,88.48499122,14.79991269,1139.935,-0.000601287,1
1774.700539,14.50287718,934.9921498,1.381065972,62.33304098,100.9041823,32.83985254,20.50332318,691.975335,-0.001818442,2
921.6847334,12.14949277,8344.626142,2.381143719,9.922028713,323.4944864,89.83073841,17.17624535,864.500565,-0.000768146,2
3081.523554,18.52664086,1717.895094,-0.754926424,62.43367036,130.543103,34.80567133,26.19188594,773.72188,-0.001255005,1
2061.029901,15.84098141,2555.140612,-0.407946052,44.59013691,134.3517979,55.28016342,22.39505701,1017.24525,-0.002483268,2
698.9990364,7.851972723,400.5293698,0.04257348,62.66005994,62.74762771,35.90447628,11.10066177,782.621485,-0.00106901,2
587.7591147,9.878262245,923.9786587,0.473460252,37.84363472,81.7483014,59.49156718,13.9653119,868.18728,0.00053585,3
453.4126851,8.436869312,1028.020948,-0.118202792,30.09010588,112.831579,68.22318868,11.92755451,821.88704,-0.000347955,2
511.2778575,8.112665775,2413.271021,-0.769358962,17.39115907,171.6130481,82.08761555,11.46921443,840.727575,0.000155061,2
1157.579656,9.939155995,1720.465581,0.815489616,39.77750922,105.0465774,59.11976353,14.05139994,792.929765,-0.001388224,2
561.2075522,8.371394816,487.5048012,-0.244958338,50.58267022,99.92043066,43.93970554,11.83499048,746.217575,-0.001337483,2
850.0725885,9.297726206,2232.35932,-0.14377534,27.35755818,138.572498,71.84315881,13.14458385,769.35142,-0.001288444,2
394.6054181,9.875299502,5529.006303,-1.049019777,6.634376248,507.5295792,92.95743649,13.96112334,1094.50335,0.000921261,1
503.1603424,7.859192698,1221.996475,0.997265092,28.97506099,96.83838388,70.37005782,11.11086895,854.67883,0.000290353,2
888.1708181,13.19141475,1009.368724,1.378708955,41.9318382,102.1907602,47.65376788,18.64925397,706.87259,-0.000637162,2
682.9598006,13.24528265,8489.290388,-0.632947558,7.432079698,428.0884721,92.38183959,18.72540927,1133.7452,-0.00035462,3
641.2885885,11.20982462,5822.66224,-0.904879751,9.907933381,330.4914063,89.96035579,15.84779724,1071.4456,-0.000392487,3
1213.107732,12.65627387,3114.093823,-0.462435721,28.00711403,211.9652018,71.89533006,17.89270295,999.322525,0.000376175,1
666.7902413,10.29774954,1186.576747,3.338384721,34.95204321,119.9855931,62.19839338,14.55835861,801.153275,-8.16e-06,2
2773.435589,16.81606615,1289.556258,-0.647382986,66.59302289,119.2033748,30.96356366,23.77357503,762.6902,-0.000886317,1
439.7000808,7.789167764,431.3986931,0.275357577,49.03775272,67.23789323,48.11193665,11.01187178,791.76642,-0.000415178,1
630.3980108,7.857888854,1409.88648,4.770075851,30.05817343,146.6168191,67.22516822,11.10902566,616.09579,-0.000570508,2
728.1655749,10.92004909,2097.400688,2.430197207,25.32888688,100.110503,72.9570672,15.43812947,859.73103,-0.000253706,2
676.9800422,6.607740059,540.8268926,1.556490471,53.80950725,74.33409661,42.98742471,9.341638092,570.539835,0.000952158,3
767.7986404,9.334712075,1920.486274,0.865350635,28.3680481,133.8367115,70.95668594,13.19687232,875.9022,-0.001267239,3
903.9412717,8.504392241,602.3391603,-0.277843867,59.37164662,73.32667315,39.56215839,12.02301449,781.579545,-0.001076026,2
628.0661183,8.967386591,2365.384961,0.107538113,20.76739757,126.3650623,78.21292769,12.67756894,804.41009,0.000750441,2
287.3254128,10.22994209,8189.0761,-0.883679678,3.388612027,361.1467633,96.57900253,14.46249638,1080.41325,0.000586896,3
529.4989843,10.43990946,581.4783853,0.372859451,44.28850275,85.68188853,48.6361784,14.75933602,768.98627,-0.001080529,1
562.9567141,9.23936182,1778.996435,-0.351688031,23.92142741,126.7078184,75.593972,13.06207168,903.70201,0.000324711,3
2011.477401,16.05669307,1804.474316,1.141901717,52.60755465,140.6843054,47.1936603,22.70001759,1012.47545,-0.000166903,1
747.7433498,8.752028763,1745.099919,-0.564251201,29.93138974,130.7190729,69.85453742,12.37310859,853.329,-0.00113504,2
1151.961145,12.91558134,645.8810412,0.026579153,62.69296209,73.1445475,35.15066095,18.25929676,817.40745,-0.0010788,2
2131.73626,16.4507765,3431.715266,0.391926824,38.30012385,201.4183,61.65637006,23.2571498,1075.12485,-0.000298357,1
896.2430859,9.603171852,439.5975224,0.172958442,65.50062424,65.36327516,32.12734646,13.57640512,798.468225,-0.002152274,2
2061.173584,16.05324841,3197.612818,0.453323597,39.1733178,195.7263995,60.77173901,22.69514774,1048.75565,-0.000417148,1
623.9663432,8.793005128,2377.434581,-0.019108133,20.5733749,119.6999094,78.38860776,12.43103859,800.269795,0.00052331,2
480.5799923,7.859175318,1490.355824,0.823342954,24.02615143,90.02097502,74.50895854,11.11084438,771.189265,0.000175091,2
1884.172323,15.36128437,2049.070151,0.915256413,47.78104475,150.9211477,51.96271668,21.71688928,1003.44345,0.000212954,1
2128.053127,14.5798336,1201.533597,-0.729014561,61.93517237,119.0777979,34.96961119,20.61211968,716.238265,0.000518864,1
1462.40884,13.60296819,954.141291,0.026046123,59.2471962,89.36187528,38.65553511,19.23108425,811.58216,-0.001742329,2
614.6476712,11.60373206,6166.799602,-0.85499639,9.053306003,307.9775363,90.83240119,16.40468064,1008.19925,-0.000569957,3
2777.785486,17.3270893,979.7598212,-0.8014521,71.54834843,109.2290858,25.23600092,24.4960298,751.633105,-0.003503657,1
770.0945188,10.10200603,2751.518287,-0.038235061,21.83833245,145.7717046,78.0275273,14.28162784,943.712205,0.000543743,3
2680.485565,16.4240198,870.3803644,-0.705692832,73.27774207,114.3193594,23.7940128,23.21932273,755.7202,-0.001347251,1
576.4064172,9.246114754,501.2153821,-0.3768534,51.15165723,69.37306237,44.47902844,13.07161859,785.733115,-0.001021625,2
1513.935721,14.59207227,1363.887734,0.202456201,52.26482296,97.82155124,47.0847936,20.629422,935.09735,-0.001213273,1
280.2391633,7.098895426,301.0495377,0.591017397,45.06599333,51.13073204,48.41256411,10.03600495,732.493885,0.000164421,2
1921.350518,15.81689866,3275.170884,0.054162868,36.95020143,146.9533585,62.98602092,22.36101023,1038.36885,-0.00116557,1
482.6443751,8.878941728,749.598782,0.537000216,38.46843344,95.46028465,59.74562709,12.55253075,851.982745,-0.000719124,2
335.7666918,7.67163439,636.1216381,1.183827024,33.56106933,75.19753377,63.58260935,10.84570994,789.511275,-0.00030817,1
601.7298971,11.67634533,5172.488345,1.840965487,10.23997629,415.2892933,88.02314503,16.50733705,770.718105,0.000400767,2
1006.142945,10.49399184,2511.059937,-0.428872465,28.42829882,124.0325612,70.94932449,14.83579455,832.11329,0.000875856,1
756.9501364,12.72023192,6830.712826,-0.912729897,9.962472678,453.0461372,89.90128494,17.98312312,1093.89845,-0.000108537,3
2020.463415,15.07619145,1241.366545,0.641574502,59.31088928,105.3891524,36.44042904,21.31384151,699.9324,-0.002450553,2
815.9914755,12.16089969,8189.527096,2.382940734,9.040048962,323.4195767,90.72855312,17.19237178,864.500565,-0.000768146,2
1305.690712,10.64415221,803.5812808,-0.269697924,61.47109157,87.28414673,37.83209762,15.04808253,831.379145,-0.001854677,1
309.4311073,10.62087113,8427.015719,-0.810181704,3.54057263,357.2555484,96.42359964,15.0151691,1097.497,0.00080217,3
1078.325805,13.19028287,1981.964021,-0.561355612,33.92215641,176.9550279,62.34896092,18.64765378,858.43421,-0.000858678,2
621.9750786,9.469516951,1620.540411,-0.027407321,27.5074347,101.9259081,71.66992869,13.3874516,896.43721,7.4e-05,2
269.453093,6.590308914,261.7087175,0.695901826,46.69243051,44.68345568,45.35043916,9.316994954,710.476435,0.000343543,2
636.8130088,8.461935534,1672.75685,0.124466849,27.17045107,89.73626241,71.37033559,11.96299167,775.93672,0.000588135,2
2357.331459,16.45682592,2234.425288,-0.209194782,51.29815388,130.4842845,48.62357893,23.26570212,1023.64995,-0.001868008,2
1300.646648,12.30317949,2299.720006,-1.252616153,35.97116023,241.0697572,63.60189903,17.39351868,982.58871,-0.000486243,3
784.7013946,13.44194394,8561.006864,-0.311415902,8.378577779,373.4204975,91.40937224,19.00343755,1088.1975,-0.000960103,3
286.8641223,6.039392221,1475.161434,2.191785801,16.16585828,144.5668483,83.13082335,8.538141016,807.142965,-0.000683686,2
1640.605413,14.63133502,756.9138537,-0.088215198,67.57850894,80.18464969,31.17819143,20.68492939,824.65672,-0.002597923,2
380.3652523,6.63377547,1346.269961,-0.915887799,21.80761445,122.4157892,77.18616797,9.37844544,746.925165,0.000136516,2
586.0295555,8.971065607,510.5588528,-0.290370522,49.65314144,94.79491143,43.25865597,12.68277012,719.26614,-0.001409072,2
1859.048604,15.12813671,2185.680487,0.826860998,45.88186756,140.4912587,53.94323872,21.38727868,1002.16645,2.36e-05,1
925.1938369,9.75055954,1852.721877,0.973830237,32.99935429,102.8789826,66.0819638,13.78477325,796.457815,-0.002462725,2
829.043197,10.34995191,1263.303976,0.873637425,39.47374807,145.6152539,60.15047594,14.63215928,980.07583,-0.000505718,3
1532.342827,11.93400265,2535.969902,0.298407808,37.29031992,184.1729962,61.71408072,16.87159796,822.52148,-0.000507656,2
802.6978796,9.627510665,1064.905152,2.660341586,40.83461202,131.5414907,54.17354377,13.61081392,687.896035,0.000711105,2
692.8358432,9.618774847,1807.291798,1.176684228,27.09004446,202.6582061,70.66553445,13.59846373,824.860735,-0.000409212,1
627.8176785,13.06759776,8952.127698,-0.678130861,6.530116675,545.1903772,93.11371814,18.47420872,1200.58695,0.000228946,3
2205.279595,16.18466448,2715.087234,-0.446146407,44.78666168,140.0329468,55.14026141,22.88093612,1047.16305,-0.001341501,2
1565.474217,13.0146805,857.0144939,0.365123019,61.69281309,113.4334757,33.77355846,18.39939738,655.33259,-0.000659157,2
292.7194849,7.143797299,366.8729625,0.492922193,41.77377047,51.42997988,52.35615571,10.0994846,732.349935,0.000124311,2
