"MEAN_RR","HR","RMSSD","MEDIAN_RR","higuci","pNN50","SD2","pNN25","SDRR_RMSSD","TP","condition"
741.187039,84.25020106,18.83648096,760.4975,1.26671349,1.666666667,199.726118,15.4,7.514225598,4049.551616,1
708.4351544,84.87003319,9.440566052,711.220055,1.353356924,0,44.45167618,0.6,3.366828769,532.8584431,2
738.1382762,83.03887035,15.74701836,756.75274,1.21095676,1.2,126.1613477,9.066666667,5.687205236,2403.836083,2
1042.381821,58.19721318,22.20558179,1043.37315,1.138406979,2.466666667,151.5586924,26.6,4.852029758,5119.159747,1
1037.000433,60.67167411,20.55066055,1022.6775,1.078790431,3.866666667,292.7694566,16.6,10.08601533,10586.55247,1
816.2097612,73.83605653,12.90890813,814.43896,1.139149688,0,75.98375651,4.666666667,4.192080372,1640.332486,1
925.5956679,65.56791101,12.03669405,940.05685,1.09625877,0,137.4015723,4.533333333,8.087264079,2686.914453,1
963.075878,62.47200119,12.00619841,960.164765,1.190706467,0,70.99766982,3.266666667,4.211222968,1487.854983,2
807.5396535,74.656933,18.60133761,808.5651,1.275871047,0.266666667,77.41102014,17.06666667,2.984887407,1983.75904,2
862.7863725,69.91905951,11.9201868,860.12332,1.100817348,0,89.34017082,5,5.323217369,2107.675216,2
834.1407045,72.35236463,12.68661145,837.399865,1.192791365,0.266666667,88.46665016,4.6,4.956120357,2307.560974,3
798.4258698,77.75800966,13.87952149,816.70605,1.144854529,1,191.0569762,6.933333333,9.74643892,3876.495551,2
1128.918582,60.51619657,14.36872144,1184.325,1.078972361,0.933333333,494.2340471,8.133333333,24.32714904,4598.336566,2
810.8899754,75.075639,8.672124535,804.56132,1.16689734,0,145.8630034,1.333333333,11.90387201,1810.751506,2
851.7617312,70.80870559,11.12921612,857.39445,1.164341847,0.4,82.40875706,3.2,5.259764606,1410.200186,1
790.789442,76.16351447,12.08436014,790.140085,1.157893056,0.266666667,68.19768609,2.866666667,4.021756176,1417.677073,2
805.3252378,74.79192174,14.41990351,808.580905,1.317092623,0,68.96624453,9.133333333,3.418673159,1210.385432,1
746.1760666,81.76527102,12.84363535,727.0646,1.188639553,0,146.3670478,6.266666667,8.073750195,1999.828444,3
722.1642644,83.55962342,8.852928609,720.90395,1.192136212,0,76.71826353,1.066666667,6.148069106,1355.569397,2
824.5686094,73.14524292,20.75820146,824.204665,1.279862473,0.466666667,81.71040045,25.66666667,2.827962545,2367.248344,2
956.719026,62.90671076,11.81211402,956.00356,1.167881515,0.2,73.82050713,2.733333333,4.447320078,1812.604334,2
728.3906419,83.14072203,9.896257234,719.705815,1.171596427,0,104.3268049,2.2,7.471112205,2633.820634,2
1229.037004,51.40495628,14.78091702,1139.935,1.116464258,0.666666667,402.938233,10,19.28271781,4327.466436,1
1036.507329,64.18544631,18.18644253,1050.51525,1.089020867,2.266666667,453.9504802,12.2,17.65712434,7404.582927,3
879.0633602,68.84973511,13.43754705,895.37436,1.224389052,0.133333333,110.5276415,7.2,5.837620111,2021.848752,2
820.2587807,74.07718337,16.51950368,828.32409,1.129514111,1.266666667,125.0405362,9.066666667,5.375597778,3156.895041,2
739.0453707,81.51835539,10.8775146,737.147815,1.27842081,0,66.31143079,1.4,4.339579574,1042.859164,2
868.1135083,70.04806586,11.51163277,856.824085,1.09648356,0,141.1996971,3.933333333,8.68765928,2206.855433,2
774.6399764,77.69556036,10.88183856,771.8954,1.146696151,0,60.74303301,2.2,3.978671894,1150.175021,2
741.9381622,81.64639598,10.41116729,743.738795,1.137637049,0,101.5982195,1.666666667,6.918461304,1703.315969,2
1080.270732,56.68864411,23.11058746,1081.73415,1.126743549,3.2,203.987785,28.4,6.261351849,5666.334105,1
982.2637601,61.93626601,21.31958675,999.458555,1.23315533,1.333333333,152.8388824,25.26666667,5.093822928,4116.53053,1
1114.52784,54.46213792,19.01193903,1112.25245,1.089196192,0.466666667,165.8252449,19.53333333,6.187748698,5346.668642,3
726.3455584,83.3402903,9.827662181,717.58881,1.153318982,0,101.725232,2.2,7.336267357,2642.084902,2
931.7873668,64.79178802,11.47325186,933.095975,1.118844782,0,103.3904295,2.733333333,6.391644312,2882.461141,2
849.4319558,71.3237261,11.71916424,868.345665,1.208091237,0,113.4003924,3.666666667,6.860569207,1945.252452,2
808.3685134,75.62861805,13.95232744,815.645215,1.205238116,0.6,150.3259057,5.333333333,7.634946044,2418.923431,1
711.6063783,86.68517145,13.29045707,678.51432,1.198798207,1.4,192.6708166,5.066666667,10.26307197,2328.426688,2
742.3700673,81.99389831,13.18077452,744.660115,1.12588571,0.4,120.811643,5.333333333,6.500432665,2971.164028,2
815.4904533,73.91362844,19.47147075,815.65597,1.289590946,0.266666667,76.22548805,20.4,2.812953861,2016.215547,2
733.9350363,82.35847677,10.23925421,737.71137,1.157412695,0,87.52792952,1.933333333,6.065198412,1941.039419,2
678.9310568,94.68139068,13.76065105,669.371845,1.156955416,0.866666667,274.7298239,7.733333333,14.12614902,5415.707906,2
1101.481457,55.15068194,18.94677772,1100.11135,1.094989525,1,169.5973483,18.93333333,6.349220861,5428.006135,3
729.167779,82.48662806,10.00746196,730.94208,1.334465139,0,50.08075625,0.8,3.573777105,709.0223479,2
910.4835346,67.90948786,16.72545726,905.06518,1.096242797,1.533333333,219.793394,11.73333333,9.305716808,6431.587075,2
730.7459951,82.71076359,9.902878554,729.43418,1.149383516,0,87.4796302,1.4,6.266402853,1842.493749,2
712.4666824,85.08686004,22.40160621,707.554985,1.236569509,1.4,101.3294817,27.8,3.237335542,3326.22063,1
881.9523649,68.45212332,10.07772259,884.59482,1.224780777,0,94.48354764,1.333333333,6.648309812,909.9125487,3
781.6803435,77.14256024,7.24886801,786.760475,1.224599375,0,74.65920786,0.4,7.299951535,592.6082965,2
678.622063,90.71213102,16.9557493,694.574865,1.288660572,1.733333333,133.4393845,9.2,5.587263461,2392.456025,2
928.3632453,65.45057619,15.91201416,941.36911,1.172376018,1.133333333,141.0976101,8.933333333,6.290089747,4342.317057,3
746.2639908,83.44228006,13.71271393,775.54972,1.26741029,0.666666667,175.953558,5.466666667,9.086955875,2309.954979,2
632.079779,95.79236399,12.51754587,622.37824,1.21189121,0.533333333,87.99959591,4.466666667,4.996130098,1788.328423,1
919.3413047,65.82233322,22.55958249,918.989415,1.213115946,1.4,118.1979917,29.46666667,3.738403557,3733.524439,1
734.0355023,83.47864548,14.17758835,720.546255,1.221044266,0.6,167.5335547,6.533333333,8.370687244,3517.566333,2
806.2411983,75.98244456,14.30050284,818.2071,1.286177226,0.733333333,153.8207453,5.933333333,7.622292775,2190.462459,3
856.5023118,70.61982659,15.0374939,865.16351,1.211425992,0.533333333,103.1697134,9.333333333,4.877055343,2412.048212,2
672.8273271,92.86815868,16.60513757,665.50817,1.270924874,1.533333333,180.6646814,9.733333333,7.709595114,3119.426732,2
986.6331476,62.13294595,18.08303891,937.454255,1.209467306,1.4,212.0685119,9.266666667,8.307652064,3873.035459,2
998.0826152,61.32959198,22.62952125,1011.20815,1.144114041,3,176.9659989,26.73333333,5.552247488,6424.651392,1
718.5908889,84.37952778,23.50367893,711.85864,1.245292489,1.933333333,103.8585432,30.6,3.164355615,3298.079082,1
794.8686636,77.67539238,18.45518217,818.50577,1.246451064,2.266666667,182.2966565,12.86666667,7.002546989,3493.157399,2
723.460316,83.34520984,9.275565987,720.457595,1.167984399,0,71.13606219,1.266666667,5.445950096,1464.871835,2
845.2287679,71.37558603,13.64300353,842.199555,1.143348598,0.133333333,87.62213087,6.133333333,4.56884968,1985.630209,1
908.626234,66.40406981,12.24845974,908.573305,1.067035436,0.133333333,95.24355925,4.733333333,5.521136844,2807.658586,2
724.2007207,83.24334033,9.497783167,723.297255,1.178648237,0,69.5558839,1.2,5.202509468,1336.497534,2
1085.277669,55.74526926,21.70558224,1092.85485,1.141714633,1.533333333,136.4729316,26.26666667,4.473950018,4322.30893,2
754.3569487,80.24904301,9.979198206,759.693965,1.180061813,0,97.64193661,1.533333333,6.93677471,1529.178592,2
1040.122998,58.36141208,23.61282522,1041.8785,1.135919164,3.466666667,152.5806208,27.86666667,4.596454511,5304.275278,2
1040.999772,58.28381527,22.79191303,1043.5648,1.135633852,2.8,149.6771024,26.66666667,4.670509659,5307.418001,2
835.6884572,72.45446238,19.52648002,844.425635,1.242354435,1.266666667,107.2695941,17.53333333,3.916590825,2800.648808,1
658.9710967,94.91366845,12.99324715,665.27082,1.156522177,0.733333333,187.212462,3.866666667,10.20057757,4191.645313,2
668.6368033,90.84482527,18.48951241,652.789885,1.240543417,0.933333333,108.3258178,16.46666667,4.172860207,2509.04333,2
964.3105846,62.56658734,14.34323814,967.11272,1.16056991,0.933333333,99.09371299,7.466666667,4.910755079,2084.716572,1
762.736357,79.77513838,25.73891585,756.232875,1.229359701,3.733333333,126.4532613,36.2,3.509781009,4164.14512,1
732.7245996,82.55292486,12.76768305,730.175085,1.253593317,0.066666667,91.83655742,5.933333333,5.110674373,1378.64008,2
936.4377371,64.79956345,14.60323591,927.73706,1.1728388,0.466666667,137.9718434,9,6.699463806,3267.312665,3
718.3509373,84.29760141,21.80944429,711.56834,1.239770639,1.4,97.46123225,27,3.199231135,3137.259745,2
762.1574795,79.74296541,23.68257735,758.610075,1.199466298,2.333333333,119.8207382,31.6,3.612363033,4196.354161,1
829.5644191,73.03941973,13.90861307,842.7497,1.24205949,0.4,108.4657994,6.4,5.536982278,1968.364193,2
713.4750211,86.50952941,13.46365854,678.935465,1.191701814,1.4,194.6492332,5.466666667,10.23513534,2563.253052,2
829.1210207,73.09091699,13.80227741,834.040365,1.191581176,0,114.3224787,7.266666667,5.878189134,2136.332981,1
1025.459236,59.00326347,22.1965164,1028.9335,1.145594561,2.133333333,129.76064,27.6,4.163888427,4532.39322,2
881.9484362,69.25469467,17.01216883,907.22888,1.1476847,2.066666667,155.5976384,9.666666667,6.486690934,3812.881454,3
903.1999431,67.17258134,10.81188689,918.60416,1.185079003,0.2,132.341657,2.933333333,8.669698055,995.1842515,3
1028.809631,61.25553306,21.20645013,1013.49755,1.076937037,4.266666667,297.7080845,17.86666667,9.939355621,10551.61493,1
808.3841279,74.55396347,13.6343069,814.139275,1.278423189,0,74.1576244,7.333333333,3.878372819,1528.89778,1
723.0803786,83.82057402,22.18791675,711.942735,1.224837419,2.533333333,102.5343495,26.93333333,3.30572458,3473.618326,2
721.7895627,83.54213991,9.579098258,719.798755,1.169581581,0,71.11311796,1.4,5.27317843,1438.256228,2
1030.626954,59.46006001,14.7494478,1049.44045,1.10887789,0.466666667,200.8793368,8.466666667,9.643381274,3870.39413,3
892.7058361,67.56728288,11.26717591,890.250985,1.078877029,0,91.31070074,2.733333333,5.752273961,2214.804754,2
926.2272009,66.54197662,14.83062129,937.130355,1.12256481,0.733333333,207.6544368,8.4,9.913347426,4937.05867,2
780.245443,77.48071179,13.60712836,786.43036,1.1666547,0.6,93.1656586,4.6,4.867205172,2148.995409,2
832.8617708,72.41416505,18.92914534,834.47597,1.251369786,0.4,82.46391513,19.8,3.120817535,2267.393737,3
1017.381861,59.54169913,21.28611169,1018.52875,1.149267237,1.8,138.1243759,24,4.615556205,4191.121672,2
782.5452267,84.80228871,19.32482029,759.334935,1.195985019,3.133333333,316.7863649,10.53333333,11.60218844,7156.169956,2
842.2899525,71.67978479,13.51198661,842.293615,1.283044869,0.133333333,90.83253893,6.4,4.779673299,1948.33244,3
686.4544411,89.49359724,16.54585951,698.840795,1.286708416,1.4,127.3855436,9,5.466896095,2245.752439,2
1006.236823,60.15216377,21.41801094,1006.23915,1.151454191,2,131.1978083,23.93333333,4.360223265,4140.529073,2
774.3955059,77.82902157,10.23020646,778.55414,1.250330929,0.066666667,72.41751256,2,5.030389746,1393.709387,1
689.8822839,87.81296866,11.62983611,685.491075,1.17614591,0.466666667,86.29815307,3.6,5.270801044,1216.992843,2
1131.625662,64.8063588,19.51409766,1241.54935,1.0866225,2.666666667,534.6839493,13.26666667,19.38109636,7600.008888,2
842.6461462,71.50689725,13.53191399,848.85792,1.260163954,0.266666667,74.39911357,6.333333333,3.919748766,1535.078895,2
735.2557887,82.17829978,9.333453079,738.43079,1.14338238,0,84.88760439,0.866666667,6.450543721,1718.231869,2
818.6217997,74.26041283,16.78972439,827.102065,1.132945888,1.333333333,127.0631194,9.666666667,5.374642952,3231.061821,2
684.9907853,88.68488516,19.5056469,671.04186,1.211082906,1,110.00269,19.13333333,4.018994416,2998.964816,2
860.6045024,70.08439586,14.21055885,863.48888,1.238661231,0.466666667,87.37250837,7.333333333,4.376265156,2057.79218,2
989.4477328,61.09870278,20.80331557,995.20054,1.229201432,2,117.127428,20.86666667,4.012468716,3259.06427,3
878.590569,68.92997693,13.02332009,886.27799,1.108754535,0.266666667,116.6152746,6.466666667,6.351401054,3016.864937,2
815.7831373,73.88830394,12.85404833,813.626995,1.138768688,0,77.7089053,4.266666667,4.303961559,1611.706229,1
913.859367,67.38757736,13.38144961,849.881625,1.164893723,0.333333333,221.375356,7.133333333,11.70867276,2088.383194,2
1000.596466,60.46155349,21.19706058,1001.2384,1.215472164,1,124.2787673,26.13333333,4.175841198,3747.488486,1
893.7632268,68.02383681,14.23353798,883.280325,1.176757393,0.733333333,145.8272883,7.533333333,7.261786613,2723.369898,3
790.427065,77.85479181,19.23077054,807.043045,1.165002585,3.066666667,164.0315316,11.93333333,6.052068549,3627.628597,2
861.7048483,70.08842942,15.54005929,859.603685,1.222693732,0.8,99.13513056,9.466666667,4.538510517,2781.740913,2
931.3086513,64.8958965,13.98138925,933.46596,1.065147127,0,111.3239079,6.933333333,5.652362172,3482.099352,1
757.1318367,80.19674447,25.66677555,749.104455,1.230414633,4.666666667,116.2590412,33.73333333,3.241695245,4327.524232,1
930.7330051,64.82718219,12.09574532,926.183835,1.190914476,0,98.00391495,3.6,5.751013184,1590.853431,2
641.514695,95.36369385,8.82607802,615.395655,1.201861522,0,145.5488176,2.2,11.67145657,1659.174835,2
886.053556,71.78755891,17.14584574,864.500565,1.10315803,2.133333333,322.8433799,9.8,13.32368009,9092.16727,2
864.2865958,69.77189485,13.55856221,869.14856,1.267445425,0,84.70856858,7.466666667,4.445948437,1619.538438,3
941.1775667,64.58424585,14.35212786,935.66674,1.098267794,0.6,150.6804332,7.4,7.440614002,3846.750616,3
1171.5373,52.13509658,20.0875545,1217.8391,1.124615694,1.933333333,206.5214299,20.26666667,7.286995251,4056.470401,1
880.3715153,68.66141481,12.9489236,886.00601,1.170551097,0,104.6792067,4.8,5.738097454,2699.311301,3
770.4687764,78.55781392,14.96047264,779.332795,1.135975314,1.333333333,95.00967868,6.4,4.518401177,2482.62049,2
921.943849,72.871681,17.97890236,874.62554,1.109248307,2.733333333,439.6266063,13.13333333,17.29766268,9341.04212,2
887.339096,68.47377241,21.84375168,894.612825,1.206624501,1.2,136.0078469,27.26666667,4.431045939,3932.695417,1
1027.777554,58.92980559,21.00188688,1026.6907,1.143164041,1.6,138.5615698,22.73333333,4.691927024,4623.373861,2
797.7147395,75.70129307,14.61757918,795.390755,1.339573773,0.066666667,89.54849484,9.866666667,4.36057448,1268.031903,1
749.994753,82.20149866,16.76937468,762.366035,1.189866961,1.933333333,169.5733068,10.4,7.16779354,3783.63655,2
857.4876429,70.33861746,14.19145205,857.864405,1.240192681,0.466666667,87.0373921,7.133333333,4.365493593,2041.822812,2
809.0468344,82.25435024,16.56295767,760.75795,1.204893058,1.733333333,415.6519471,9.8,17.75208536,5972.776327,2
929.0906292,64.97283009,11.24829697,929.78425,1.117170096,0,102.316591,2.533333333,6.451391411,2824.343552,2
905.5000179,66.56443596,10.67207301,905.34744,1.140948667,0,86.13785165,1.866666667,5.729167815,2250.991741,2
788.3082721,76.65210255,13.13153755,794.007205,1.132549824,0.533333333,89.92533748,4.733333333,4.868056561,1993.500739,2
770.4813866,79.38593662,12.20809304,757.95966,1.151246956,0.066666667,151.4984335,4.333333333,8.789203273,3146.648404,1
1147.344581,56.68194426,15.31227008,1160.9007,1.056365808,1.8,445.209108,5.466666667,20.56542817,5624.98437,1
795.7837922,76.64062969,9.014777009,783.092195,1.207178485,0,153.6721879,1.6,12.06420873,1588.309271,2
947.6688434,64.07227128,14.21580188,943.94895,1.101410047,0.6,145.0724765,7.066666667,7.233346362,3419.631978,3
1020.68194,59.07571531,19.78580789,1020.60795,1.181892156,0.933333333,99.91449424,20.2,3.605611251,2999.738146,1
808.815074,74.66894205,14.18936799,806.716445,1.131878203,0,91.32750825,8.066666667,4.578576244,2123.876223,1
854.4516362,70.79931063,15.67724623,861.236485,1.223396666,0.6,104.2067791,10.53333333,4.726682009,2674.467042,2
757.2316981,80.17729762,25.7335645,748.98808,1.234001322,4.933333333,115.7733642,33.8,3.220299331,4316.901002,1
906.1803094,76.23685126,15.22550725,766.16766,1.127940708,1.333333333,481.8585075,9.533333333,22.38417309,3807.488097,2
763.8267927,79.9054534,13.38095272,777.695125,1.135056348,0.666666667,130.6407942,4.866666667,6.921712392,3079.311997,2
783.1936767,76.89213087,12.7948499,783.24013,1.311781997,0,66.22897577,4.866666667,3.694157379,1091.74702,2
964.8658231,68.91018077,12.33519802,801.563315,1.13113253,0.6,475.4832503,5.266666667,27.26133542,2872.677042,2
843.9242395,71.50772329,13.96525375,847.79203,1.271952056,0,88.28050326,7.933333333,4.497824383,1512.420197,3
610.880807,98.72992445,10.66425878,603.665885,1.243031503,0.6,65.70370041,4,4.385181815,1302.076125,2
991.6772887,61.50540918,22.60775402,999.875045,1.145697211,1.933333333,173.5703382,29.06666667,5.451782442,4711.058922,2
678.341084,89.18450243,18.08564439,671.883825,1.223353346,0.266666667,87.21969246,16.53333333,3.446572546,2608.300655,2
672.513222,94.4786913,17.30796587,715.900835,1.206659281,1.666666667,217.3629015,12.2,8.894307221,6461.863344,2
826.5718771,76.7905399,19.09135907,774.861555,1.129721155,2.533333333,291.9812437,14.6,10.82597689,10052.2836,1
762.6158094,78.88836234,9.833562071,762.26199,1.298398308,0,54.99356863,1.266666667,3.985954838,757.9025492,1
869.5670487,69.56849517,15.59171896,877.646855,1.218341257,0.4,104.5897061,10.6,4.769590185,2421.216244,2
692.0703318,87.00936368,9.695684183,687.776265,1.16956777,0,59.10997657,2.866666667,4.339812077,991.7785088,2
935.1169344,64.45242888,12.12069411,929.23084,1.193661927,0,89.1670463,3.2,5.225888906,1574.727274,2
925.9083655,67.36341681,14.41294037,864.597175,1.11351723,1.2,277.7229579,8.133333333,13.63441822,5380.238037,2
785.6640531,77.16946515,14.44707436,791.0935,1.145037521,0.4,107.9340019,7.666666667,5.306414989,3063.075116,2
728.9588109,83.08519,9.335531936,723.91219,1.167465074,0,104.839852,1.466666667,7.956683427,2393.031503,2
832.2452114,75.01703901,16.60318906,790.34201,1.226687745,0.866666667,310.8094821,11.13333333,13.24637988,4249.324857,2
927.9059229,65.17864415,14.25258968,932.999135,1.065984302,0,115.7796963,7.733333333,5.765855552,3687.02539,1
891.0846826,69.09521601,16.86381264,889.06838,1.124803186,1.6,198.5172452,10.93333333,8.338925295,5718.169609,2
823.5655253,73.21221248,20.6445563,822.449795,1.29126172,0.4,79.61205998,25.4,2.772323161,2306.245939,2
770.2735017,78.34708458,8.724560544,777.72456,1.226049431,0,81.21248073,1.133333333,6.601071858,761.4647036,2
654.1323339,95.60410733,16.9470497,623.85911,1.282042029,1.666666667,183.3528216,10.26666667,7.666631854,2926.763468,2
668.3558808,90.89461783,18.59247262,651.984545,1.24091336,0.933333333,108.9638974,16.86666667,4.174176743,2572.899992,2
754.2348166,81.17350079,16.47074244,763.541135,1.14839697,2.133333333,142.7496141,8.666666667,6.148770849,3453.652577,2
765.7359689,78.86049596,9.226636992,767.976445,1.151754638,0,84.74400342,1.266666667,6.513803183,1553.681847,1
855.5574608,70.75740578,13.85330953,861.18723,1.197087171,0.533333333,111.4006354,6.733333333,5.708116169,2992.33721,1
952.4018557,64.20796416,20.81853352,959.6457,1.147071189,1.466666667,180.5292578,22.8,6.152087103,4365.182487,2
728.2627083,83.25595457,9.387835076,712.39481,1.168519513,0,107.4503832,1.466666667,8.108772232,1517.454651,2
874.0709985,69.39592565,11.87290366,889.24075,1.215211089,0,122.5378543,3.6,7.315026623,1721.86217,2
677.1433737,89.33016082,18.07854322,670.417125,1.223607006,0.266666667,86.42873808,16.46666667,3.417291836,2562.957114,2
1052.64894,57.48664989,23.02073798,1052.0154,1.133715741,3,133.9202414,28.66666667,4.143800367,4913.4808,2
714.6967734,84.80682876,14.30487726,716.699915,1.223399734,0.933333333,103.5065157,7.933333333,5.140836786,3301.388651,2
894.8363543,67.31506561,9.334523022,892.55466,1.223742097,0,78.99089587,1,6.004568954,1032.711175,1
698.9394794,86.14959435,9.839634385,695.78918,1.160458307,0,59.03693042,2.866666667,4.271958866,1092.259892,2
812.5427618,74.16537452,17.28232702,812.18576,1.295578354,0.066666667,74.45455957,15,3.087096982,1760.22776,2
817.1363357,73.7354564,18.20458871,816.14891,1.304073953,0.066666667,73.11825042,18.06666667,2.883781494,1732.569518,2
838.6694924,71.98762436,12.98043761,834.56463,1.256112616,0.6,97.1332263,4.866666667,5.314886669,1395.425832,3
744.7603253,81.16662926,8.493260082,750.509255,1.23634349,0,88.99810603,1.066666667,7.426403857,730.5332498,2
766.4703009,78.85683576,9.730656338,771.51708,1.151101421,0,89.45051406,1.333333333,6.519398081,1701.242562,1
701.9905862,85.78977327,10.66440569,696.32338,1.163114776,0.133333333,60.7891047,3.266666667,4.061555238,1148.82146,2
795.1872733,76.10759566,13.65702193,800.31582,1.143792931,0.133333333,99.73074497,6.666666667,5.187832154,2845.621995,2
982.1279443,61.57195992,18.85101494,988.773045,1.216203721,1.266666667,118.478537,15.73333333,4.472219094,3037.966821,3
982.407539,61.85759514,22.90836974,990.863085,1.228461357,2.6,149.9226955,29.2,4.654576296,4491.736196,1
642.9263853,93.90442948,9.120836657,644.8594,1.275730284,0,70.11005961,2.2,5.458351929,762.6762055,2
870.9575801,69.48226503,14.39540332,871.892755,1.185861965,0.533333333,111.7211965,7.733333333,5.510524191,2857.864593,1
1048.321154,57.76619672,22.85416656,1047.6646,1.126785295,3.133333333,139.2497868,27.86666667,4.337316921,4937.84673,2
922.7834917,66.43261381,16.82156077,929.64652,1.16280579,1.4,186.1556,10.2,7.841156547,4268.114495,2
1188.733629,52.46807038,17.36347647,1162.98885,1.054908746,2.533333333,323.4530206,12.73333333,13.18172911,9259.572768,3
614.5959459,98.68946347,8.728000709,595.120315,1.190561666,0.2,100.687668,1.866666667,8.172620856,1992.129717,2
733.2864139,82.06987276,9.89671463,733.63028,1.31066674,0,56.1698022,0.4,4.04430332,779.7985724,2
942.7279912,64.70398677,16.45905554,923.81681,1.126403407,0.8,173.6301776,12.86666667,7.476173407,4392.306702,2
940.0201029,64.21751956,11.33575857,945.79718,1.104351849,0,101.5431297,3.666666667,6.35381757,2367.836854,3
836.5040507,72.12049885,14.42706764,835.149555,1.150014652,0.133333333,86.15560304,7.533333333,4.252220348,1924.337798,1
823.4868924,73.19917088,13.70715536,823.466275,1.13995041,0,78.44780765,5.866666667,4.077654308,1845.890249,1
1103.573232,54.76161153,17.1974843,1094.2956,1.136813632,0.8,131.4221069,14.13333333,5.426764502,3509.74198,1
791.3582523,76.80825377,14.61567186,802.79587,1.131693985,0.8,123.8401422,7,6.012231914,3051.309724,1
879.8512632,69.11168737,16.96075742,883.394605,1.162502271,1.6,138.3284975,9.666666667,5.788666447,4012.589995,3
784.2295152,77.186963,13.88484889,785.406775,1.132401532,0.2,99.76825828,6.933333333,5.105407499,2891.820022,2
763.5666832,79.10756247,9.646277266,763.96197,1.172789717,0,86.66495468,1.133333333,6.372510965,1637.093771,1
863.7093131,69.78713717,13.98695385,869.49624,1.274378823,0,80.50949432,8.266666667,4.10075315,1554.863101,3
721.0296712,83.43080185,9.678941967,720.17015,1.319337147,0,51.45483946,1.2,3.792223972,655.0320412,2
883.0949608,68.41899991,12.92665116,883.804105,1.098358745,0.266666667,104.2704186,6.066666667,5.725632847,2811.157791,2
802.9684106,75.21538364,14.197839,804.489665,1.164566059,0.6,89.83823912,6.733333333,4.502157775,2444.497186,2
893.0987319,67.70098813,16.61439161,896.16877,1.214106503,0.466666667,105.9327867,12.26666667,4.536145041,2317.718477,2
905.3528602,66.95065604,22.35159072,909.447675,1.222685987,1.4,126.5845314,28.73333333,4.035695919,3708.253273,1
969.8154318,65.30052803,17.10926589,877.813435,1.135177761,1.866666667,337.181898,12.13333333,13.94432144,6009.33776,3
716.543459,84.63722839,14.32320113,718.585865,1.209578749,0.933333333,105.8625716,7.666666667,5.250094888,3482.072248,2
977.7752666,63.00594116,22.84369976,979.999845,1.170705648,4.533333333,222.9498369,21.13333333,6.919318499,6557.292072,3
1318.632347,57.61413163,12.709927,1653.12225,1.064217515,1,756.0874432,3.866666667,42.06730301,5607.497147,2
797.0932197,75.929,13.74520174,802.049915,1.145671511,0.133333333,99.73147362,7.2,5.154897775,2916.011237,2
840.1777561,72.10948808,14.24689048,845.017385,1.267057256,0,113.9821338,8.933333333,5.67926631,1976.823633,3
788.6992156,76.36981597,11.00525957,791.994455,1.285663237,0.2,67.80048371,1.866666667,4.38491599,882.750467,1
819.9629743,73.42237857,8.518630293,826.29872,1.23507988,0,66.57932766,1,5.549143718,666.9561574,3
605.5014079,100.2418065,8.440969901,584.246,1.184423626,0.2,103.3773044,1.866666667,8.674430888,1789.635018,2
806.3353279,75.97309928,14.26494352,818.377305,1.282853902,0.733333333,153.7881017,6,7.63959705,2246.859651,3
730.9107949,82.96900781,22.16355678,723.2356,1.209494553,1.133333333,105.6165376,28,3.406511997,3492.43535,1
969.0150735,62.38892769,14.92261346,951.445015,1.198829001,0.2,120.869566,9.266666667,5.749190028,1946.629928,2
757.1765411,80.3836913,13.18480839,769.81301,1.183216141,0.6,123.1897782,4.733333333,6.62562497,2435.415499,1
891.5120323,67.67181195,11.9158376,888.143265,1.078879206,0,93.01906727,3.733333333,5.542528257,2187.182416,2
739.776147,88.78194737,11.32215703,595.31156,1.098735713,0.933333333,342.8070308,3.8,21.41529348,5518.451124,2
978.2558196,63.18081874,17.54812456,946.794085,1.14866179,0.933333333,237.1737568,15.13333333,9.570063911,3365.779902,2
705.2508726,88.83651604,19.37704078,675.85625,1.21554728,3.466666667,210.0555913,11.93333333,7.68164726,3768.499311,3
961.6103165,62.76036375,13.58358493,966.697425,1.159445257,0.533333333,101.0844146,6.733333333,5.285762699,2060.275572,1
733.3343937,82.06451178,9.888725054,733.76851,1.30970708,0,56.16990336,0.4,4.047527916,785.1870902,2
751.0244607,80.16886314,14.83513735,755.427015,1.339944576,0.066666667,60.70169302,9.533333333,2.936218638,1066.79292,1
810.8136388,74.36826949,13.1248176,808.233425,1.143250777,0,80.39845201,4.866666667,4.360291317,1717.750437,1
749.6518361,80.60392479,9.373011376,756.460995,1.21423787,0,86.6580595,1.6,6.556651378,872.5410723,2
830.9234699,72.62372794,13.3577941,828.773965,1.144779851,0.133333333,87.50522408,5.066666667,4.659092275,1890.963244,1
959.2972005,62.75257624,12.03311627,957.319825,1.17152879,0.2,77.101383,3.4,4.558263261,1908.425839,2
812.8159934,74.13858137,17.39759077,812.51621,1.297183009,0.066666667,74.21236097,15.46666667,3.057471483,1886.956744,2
705.7680002,85.2013587,9.375547298,707.76647,1.34859562,0,45.64515572,0.533333333,3.47871604,598.0175745,2
591.91451,107.1774004,18.98181013,539.226625,1.226400175,2.466666667,214.8118574,14.6,8.017746483,6841.90412,2
785.7731069,78.59530014,12.77907513,749.964725,1.160930418,0.133333333,212.3126918,6,11.75857116,2467.445763,3
936.0382971,65.12645689,16.04100793,913.660085,1.122387468,0.733333333,170.3687863,12.26666667,7.526696529,4496.710986,2
