"TP","LF_PCT","LF","MEAN_RR","VLF_PCT","RMSSD","SDRR","KURT_REL_RR","pNN50","RMSSD_REL_RR","condition"
4960.179937,2.707468277,134.2952983,1318.723552,97.22276292,12.76529139,534.6435825,-1.613434416,1,0.004671087,2
2680.116325,16.70636531,447.7500241,858.5897925,82.86933894,11.00845763,113.6928516,-0.412175547,0,0.006150524,2
1076.406795,38.01627728,409.2097919,742.6244043,57.54398652,10.76441539,45.48782979,0.073041043,0,0.00922168,2
2293.012115,24.29194335,557.017204,905.7812975,75.36905183,11.64135546,78.94449024,0.171125585,0,0.005785001,2
3744.587685,50.64374415,1896.399407,989.5642364,48.94567932,23.13267299,90.70971778,-0.32885905,2.6,0.012443838,1
5798.050925,15.93636987,923.9988409,960.0978818,83.99735612,16.84416013,177.3584919,-0.665978393,1.2,0.00668878,3
1878.364032,32.18104451,604.4771653,950.211681,67.48302996,12.53327186,80.88153136,-0.300899342,0,0.006051855,2
3320.256646,44.02992102,1461.906379,817.1380945,55.33531357,15.71668662,81.09248537,2.259089339,0.133333333,0.008423708,2
10979.679,11.22766318,1232.761377,1029.231954,88.70390768,21.20882148,210.8390834,0.074444707,4.266666667,0.008039006,1
5188.741152,15.6097879,809.9514883,843.6182334,83.6488438,15.33069829,117.7984984,5.056655191,1.133333333,0.010710345,3
1897.416733,22.33548305,423.7971928,732.3489235,76.2135024,10.19916525,60.3895715,-0.092764108,0,0.007313459,2
4065.751223,26.55140871,1079.514225,1022.019671,73.34756501,16.92897251,164.0495017,-0.659924831,0.866666667,0.007177074,1
1252.393978,43.16884406,540.6440032,797.0869258,50.78047347,14.71341477,63.84835993,-0.381444584,0.066666667,0.012686272,1
1632.25488,34.78714658,567.8148974,860.4069063,63.5211264,14.43562192,73.15911555,5.852792541,0.333333333,0.011415708,3
4884.715419,2.894872251,141.4062712,1076.748372,96.93152719,10.94520174,550.5179088,-1.760094293,0.6,0.005388487,2
807.8145817,35.30628888,285.2093498,884.0662571,63.10692015,8.944260295,53.84783686,-0.277731658,0,0.005916733,1
7023.59076,7.122298739,500.2411161,992.0719426,92.12540099,16.53586012,394.2671765,-0.694649009,1.866666667,0.013043369,1
6680.379467,15.46977498,1033.439672,999.4371242,84.36800693,16.32296624,203.9330143,2.211895494,1.2,0.009735099,3
2657.874515,13.52750446,359.5440934,728.6487745,85.22456622,9.895876506,73.9828663,5.237837386,0,0.007777015,2
5346.552488,18.00825301,962.8206994,1117.263815,81.98470898,18.54863972,112.3228784,0.073410512,0.266666667,0.00551506,3
2356.253618,29.08019854,685.2032301,858.4724531,70.6368456,12.25351732,64.38800631,-0.653729484,0.133333333,0.005438261,2
2046.085331,27.36314177,559.8732297,804.0607612,71.80372171,11.38522575,90.45560262,0.858603073,0,0.006868939,1
2956.566227,24.14129865,713.7534827,899.6477779,75.78463783,12.99202988,74.54093389,-0.340735327,0.133333333,0.004759221,2
1098.131049,38.09416093,418.3238092,745.6731218,57.92750908,10.85246179,46.54488849,-0.070295835,0,0.009183023,2
5475.782494,37.98165834,2079.792999,1039.457252,61.97104275,22.60538833,105.7616456,0.192332202,2.8,0.00883398,2
1863.626969,36.59740627,682.0391334,788.1210209,62.48772835,13.09967711,74.92617874,1.630565982,0.133333333,0.008466609,2
4140.188413,19.41863947,803.9682615,780.8863837,79.40838484,14.19513544,156.1686836,0.178045385,0.666666667,0.010388871,2
8004.309581,11.63885312,931.6098354,914.2326852,88.13557776,16.44686482,224.5588445,2.193453846,1.733333333,0.007899796,2
1377.97495,24.8591972,342.5535102,722.1890477,73.1584906,8.7894356,54.53045158,0.00487055,0,0.006927553,2
1766.875183,22.86126508,403.9300192,766.8528626,75.95434721,9.788906308,65.01561848,0.370947897,0,0.006412266,1
7548.52081,11.3038383,853.2725862,1114.825057,88.32545084,19.48587747,383.8173449,-0.944323334,2.666666667,0.011642923,2
2682.421298,28.24373535,757.6159723,864.7147497,71.53754593,12.51761141,101.9957341,-0.833424258,0.2,0.005296017,2
2290.528559,30.56554473,700.1125313,907.0953649,69.12828392,12.84415988,89.27349243,0.896371658,1,0.006253503,2
4720.015345,16.27050964,767.9705515,654.4560723,80.95752421,14.84968979,139.2286045,2.30920466,1.466666667,0.018709891,2
1473.130796,44.49064297,655.4053631,858.3739041,53.18646493,13.61273994,49.31575159,0.035391025,0.133333333,0.009292522,2
2213.65388,39.17694976,867.2420683,962.7713403,60.41672846,14.51019776,99.90540882,1.074586445,0.6,0.007577025,3
3556.340316,44.94200897,1598.290784,1013.52153,54.93379314,20.59286904,87.86312786,-0.193128893,1.2,0.00957817,1
9946.804923,5.574164189,554.4512379,1084.311875,94.33040926,17.63018188,296.1699652,-0.962561825,2.2,0.007657334,2
1579.193718,24.35731299,384.6491565,721.0396181,73.49254507,9.688871676,65.08438695,6.759928301,0,0.007683043,2
4417.077025,18.23671581,805.529784,855.6060416,80.76740198,16.15654132,117.853249,4.918449103,1.2,0.011307479,3
1099.677903,60.21198385,662.1378816,571.2083218,36.43422793,9.060055583,48.10904776,2.037481113,0.133333333,0.008844742,3
2202.006784,39.1174974,861.3699463,748.9554242,58.70377033,13.2563823,104.7054073,2.64003266,0.133333333,0.009686576,3
2060.976637,40.6254216,837.2804479,694.3469426,48.73585931,18.6461483,72.43862247,1.311646517,2.466666667,0.019929185,2
2445.103745,38.18237597,933.598705,856.3379931,60.31680451,15.16090473,73.36610561,1.220275979,0.533333333,0.009489362,2
5265.648612,23.60563581,1242.989834,643.6074749,75.0742924,15.78820777,138.9411664,-0.430347459,1.4,0.022230329,2
2682.604066,63.09712327,1692.645994,678.4931326,32.63667193,18.46113984,82.30020022,0.085840213,0.933333333,0.016077815,2
2020.735531,23.85768596,482.100737,844.3480715,74.62158391,13.44591245,66.31029856,1.824590863,0.133333333,0.009607171,3
2092.348104,24.44131474,511.3973855,836.2851099,74.40961791,11.90209333,61.15972534,0.04818625,0.2,0.007546903,3
8468.201579,19.63931917,1663.097136,711.7453437,78.81691079,20.27260289,179.7778993,3.228401509,3.133333333,0.016570164,2
1522.97996,28.40356143,432.5805486,762.6234678,70.30248549,9.525146035,58.0461082,-0.403334591,0,0.006320462,1
4587.145861,40.63427832,1863.953616,926.3920802,59.11139062,19.26382821,118.5166199,1.028286999,2.6,0.009136505,3
3502.388996,75.43762084,2642.118931,732.0983593,21.08424098,22.81682985,74.54835221,-0.481217462,1.666666667,0.016634652,1
3287.17157,53.57532499,1761.112852,815.0854895,44.63288458,20.55435741,67.72717952,-0.372336203,0.533333333,0.013415796,2
4278.96734,21.71995075,929.3895991,1090.638926,78.23967686,17.19227353,143.1207394,-0.169292205,0.533333333,0.005978579,3
2652.01453,25.20881032,668.5413125,877.7704028,74.12193719,13.48536088,79.23049086,0.099772689,0.466666667,0.008071717,2
3336.104011,15.74272347,525.1936292,741.9893522,83.33944366,12.44764719,206.9288018,0.831089095,0.533333333,0.015879124,2
7733.694138,4.064312492,314.321497,1099.248809,95.89289643,14.66032401,270.6772692,-0.969996652,0.866666667,0.004745593,3
1058.962787,31.68477259,335.5299509,895.3530642,67.33339229,9.728246926,45.94978034,0.139101177,0.066666667,0.006088905,1
5693.503178,28.2004008,1605.590716,950.5964329,71.41444679,21.13632651,266.2944157,6.767076375,3.533333333,0.01105978,3
4168.544429,24.74846613,1031.650806,873.7099948,74.42891959,16.71853476,116.9530788,0.141645347,1.933333333,0.010239424,2
4501.747954,24.13795534,1086.629911,1064.832514,75.82979231,17.78705292,99.72655181,-0.281663451,0.733333333,0.007022176,1
4046.558494,74.40824949,3010.97334,787.9230567,22.77500233,25.85433582,78.50172991,-0.58205544,3.533333333,0.017726314,1
3592.051024,28.13329638,1010.562361,1100.01458,71.85461798,17.31182462,99.57146016,0.054324715,0.8,0.006348601,1
2546.318527,62.96823658,1603.371874,685.3942439,32.51980773,18.28324896,65.22793416,-0.240836567,0.466666667,0.015270065,2
4593.691027,19.20877158,882.3916164,831.3269208,79.910847,14.63746657,239.0939168,0.252410101,0.666666667,0.00916104,3
6476.296276,8.906047518,576.7820237,1010.855289,90.53879871,15.7054716,364.3447645,-0.339337082,1.333333333,0.010185495,1
3855.446183,31.97460116,1232.76354,917.3463803,67.13955608,17.55524448,116.1119744,0.667447318,1.666666667,0.010447774,2
904.5811696,52.94269551,478.9096543,693.4246256,44.00613765,9.08659936,38.86322256,0.741742864,0,0.006986997,2
3004.923777,16.15481703,485.439938,752.2241581,82.29455191,12.12181264,139.6981905,1.706599795,0,0.009301109,2
1076.831077,55.36731153,596.212417,752.7006479,35.58887784,14.71359115,42.9795634,-0.111416365,0,0.013429618,1
2695.089013,25.4602484,686.1763572,719.4537476,71.45263886,13.83220912,63.29069684,14.05445783,0.666666667,0.011505602,2
1087.351757,51.15392342,556.2230849,837.7833821,47.10766437,10.76738302,82.89137675,-0.337816071,0.2,0.007062746,3
4950.306465,18.74170069,927.771621,957.69195,81.09564782,15.99913111,160.2660938,-0.777869876,1.2,0.006311284,3
3247.605457,25.2156018,818.90326,782.9755593,74.24561837,13.09529322,113.4746825,-0.956057436,0.2,0.007863651,1
1879.617155,66.72070495,1254.093816,809.42613,30.62941667,18.12451221,54.956189,-0.315972135,0.133333333,0.012470523,2
2496.330028,56.86895512,1419.636803,766.9305252,42.04269366,14.76878043,65.9542719,2.444048209,1.333333333,0.008839323,2
2793.915344,22.87579529,639.1303546,870.4512445,76.82731164,12.28618407,96.37960758,1.113258861,0.133333333,0.005781548,2
1242.827973,31.17015967,387.3914635,731.6440337,66.37639832,9.461515907,51.83617207,0.33224192,0,0.007327908,2
4397.354218,40.78178826,1793.319686,1005.952834,59.09397127,21.34445277,91.58535288,-0.400212028,2.4,0.009176806,2
2701.14988,30.66339488,828.2642542,861.8762897,69.10213238,12.5976132,99.90636148,-0.726227309,0.2,0.005330799,2
670.7375493,38.35671919,257.2729183,823.0430371,58.89834891,8.256681431,47.50337404,-0.768901178,0,0.006057914,3
6696.590269,10.43900028,699.0570773,1051.63186,89.16540084,18.17813573,296.8365821,-0.279368078,2.6,0.013376282,2
4789.792937,11.23892808,538.3213834,1222.574762,88.73902946,15.34034692,292.8451401,-0.621113185,0.8,0.005344931,1
5256.044711,32.79994231,1723.979633,682.3798277,63.41485069,21.15396638,126.9412583,-0.083024242,3.6,0.019180102,2
823.5550198,31.6087005,260.3150397,880.7918841,67.26576897,8.617588412,45.82964398,-0.325167265,0,0.005431133,1
1261.990647,58.76770071,741.6428866,768.5069203,39.87720968,10.87880264,51.46063766,-0.483756572,0,0.006456586,3
3799.899229,19.56335307,743.3877025,933.43666,80.26981941,14.52980998,113.1454026,-0.123974286,0.6,0.005847182,3
5865.011454,12.79103585,750.1957177,1028.51691,86.895641,16.80400489,197.0816175,0.599069613,1.333333333,0.008769637,3
2588.912455,24.89433803,644.4926178,783.9459797,73.69181166,12.60759215,70.46833675,0.053311438,0.133333333,0.008343706,2
829.5647543,35.32975129,293.0831645,730.903925,59.64389761,9.783847602,42.70689461,-0.096509979,0,0.008834095,2
3125.423459,27.89416123,871.8106586,655.4022451,63.67122437,17.5680892,122.1864029,-1.078259226,1.466666667,0.021776372,2
9527.816516,5.689359726,542.0717556,1120.608415,94.21099055,17.86935595,289.6285695,-0.763639872,2.133333333,0.007370211,2
4598.079699,27.03287424,1242.993103,876.168811,72.01860397,17.34059004,110.7234161,0.860186459,1.733333333,0.010463636,3
2252.168436,59.6543884,1343.517306,803.158709,37.64124351,18.72162034,69.37725091,-0.000767188,0.533333333,0.013053107,2
3868.875778,71.74196397,2775.607467,755.9494518,25.02988344,24.48832136,78.26707596,-0.802906757,3.2,0.017654562,1
2906.079902,22.40967711,651.2431226,870.3194974,77.30015196,12.50934734,89.20846086,0.544409677,0,0.005864316,2
2068.101368,21.51188419,444.8875713,616.8667672,76.66484601,8.946595365,72.36670781,5.651401737,0.2,0.007551877,2
2364.959836,24.8338425,587.3104008,898.1219757,74.66014274,13.51412066,90.46502869,-0.310294652,0.2,0.00758862,3
2479.930267,37.79450805,937.2774442,835.2043731,61.6271478,14.23516634,83.7316994,-0.208276456,0,0.007838992,1
1338.020252,50.42434663,674.6879697,618.0710013,44.99443307,10.65685071,46.02419519,7.079598168,0.6,0.010136965,2
1564.888593,36.94890334,578.2091736,968.7463452,62.89284035,12.29181283,53.68856876,0.151043448,0.2,0.00607274,2
1107.854989,62.38881673,691.1776188,776.1747538,36.29260479,10.87314978,42.44237549,-0.155442674,0,0.006367037,2
1784.592535,38.67499902,690.1911453,819.0274046,60.34114851,12.7038368,71.96445077,-0.302596607,0,0.007474732,1
2500.444586,27.03571333,676.0130304,826.2777401,70.97112103,13.66029493,174.6193011,0.852132304,1.266666667,0.012535204,1
3668.000533,30.03690711,1101.753913,929.7918711,69.75359086,15.95348312,127.6338616,-0.44723039,0.8,0.006802648,2
2799.868267,21.46066678,600.870399,718.1572852,75.26451883,13.67445222,65.95293427,12.03556163,0.666666667,0.011768418,2
3800.153749,28.11458265,1068.397367,894.9903322,71.54590744,15.63534208,137.0236452,-0.869306737,0.533333333,0.007756704,2
2581.215413,52.33128438,1350.783178,679.0226091,44.03209121,14.91922689,79.81610542,2.940496634,1.6,0.013517004,2
2202.474553,22.32661907,491.7381036,948.7199882,77.53579303,11.13923067,76.80178846,-0.440543343,0,0.004464195,3
2761.593922,22.86253552,631.3703914,876.8046715,76.61695401,13.78896574,88.49863446,-0.189443129,0.533333333,0.008142362,2
3454.163741,27.83709907,961.5389828,895.3757935,72.06855097,14.26200913,84.65405717,-0.45529532,0.333333333,0.005481189,2
6808.32994,29.08601624,1980.271952,986.906855,70.84538615,22.21833134,130.6889696,1.409777598,3.133333333,0.009096594,1
2882.541177,48.98311501,1411.95846,913.2766754,50.61894764,17.32376648,74.69014726,0.783470202,0.533333333,0.008790719,1
3154.673742,34.86393767,1099.843487,823.7655456,63.77228658,15.65224363,86.66100463,0.034615862,0.866666667,0.009608981,2
4927.574307,20.80488557,1025.176196,567.3760473,73.61608389,17.76131068,126.0687308,1.83479299,1.666666667,0.025323057,1
9735.38721,9.979165593,971.5104108,872.9940992,89.19875492,17.84835249,274.8135359,-0.975166084,1.6,0.013413885,1
2390.273981,70.02977976,1673.903605,826.7158594,28.60936767,18.91158227,59.94468996,-0.14287452,0.4,0.011803818,3
3832.521763,31.47649924,1206.343684,916.9751291,67.63052117,17.45877795,116.0296197,0.665288061,1.666666667,0.010442374,2
4025.368302,48.68809999,1959.875344,947.2193409,50.90807448,20.71593353,124.3682598,-0.500049246,1.466666667,0.009519295,2
445.59766,45.74618889,203.8439472,788.3457057,49.40251071,7.558931916,37.64381156,1.653696571,0,0.00636523,2
3498.593188,34.53813481,1208.348832,788.4479354,64.83085241,14.1132036,76.40028869,0.580794688,0.2,0.007918717,2
9372.909567,7.789279587,730.0821316,1093.194151,92.02408626,18.69687089,299.0554504,-0.601244169,2.466666667,0.008972352,3
6251.539009,20.73732228,1296.401792,869.9920992,78.19248554,18.50904798,302.2122679,0.642747671,2.133333333,0.01260211,3
705.9252941,41.79488064,295.0406341,730.1367291,52.35132407,10.12330156,36.69234137,0.486386714,0,0.009151897,2
1842.614005,15.68832711,289.0753124,809.1415449,83.5956454,8.693115283,104.0134446,2.083392991,0,0.005860222,2
2340.451212,19.20955733,449.5903175,954.3578157,80.68342843,11.41791202,63.48460036,-0.111617372,0.2,0.004771218,3
623.9398574,42.923615,267.8175422,714.5197741,50.03640758,9.25530278,33.60461116,0.781126045,0,0.008767863,2
2033.847884,38.05864085,774.0548616,865.3323773,61.23041481,12.82288627,76.67783498,2.499506525,0.266666667,0.007245927,3
5069.568725,12.97577941,657.8160549,899.609691,86.77066096,13.8241384,188.4829663,6.955926927,0.933333333,0.006734265,2
2331.376586,43.63388373,1017.270149,673.4628572,54.79019633,12.25090157,66.78292532,2.332930734,0.533333333,0.009044119,2
2780.668914,23.07557376,641.6553063,899.0684077,76.84458601,12.21972026,69.33392917,-0.362245635,0,0.004181847,2
2005.677087,37.7302313,756.7466038,778.7556328,61.07486112,12.13678546,69.14863819,-0.354969754,0,0.007625141,1
3893.812811,28.79223177,1121.115609,913.5302167,70.8719276,17.31032118,106.0538127,-0.257222018,1.066666667,0.009201911,2
5719.856319,35.83626398,2049.78281,1061.227703,64.1141497,23.09924706,139.7548236,0.42365431,3.2,0.009001801,1
1901.44719,63.47621607,1206.966727,816.4825158,34.34807044,18.45647785,53.20563758,-0.057654016,0,0.01282146,2
1213.035793,47.70448008,578.6724181,807.6927153,47.53617666,14.59767727,61.54421067,-0.132917658,0.066666667,0.012116735,1
823.0625414,43.29256445,356.3248812,794.740858,54.49903014,10.42338704,51.23641132,1.018544191,0,0.007671243,1
2287.314744,35.61339536,814.5904429,786.8397522,61.68666482,15.34963166,68.68171187,-0.449953874,0.4,0.011396769,2
4182.469758,12.96539103,542.2735587,732.2229235,86.57710718,10.76895775,242.9412415,-0.784456059,0.866666667,0.007167345,2
2069.54521,24.88190884,514.9423527,844.7014315,74.04696907,11.82294369,77.7672539,0.030431666,0,0.007663725,2
3097.089405,35.88797151,1111.482563,1009.707027,63.89216082,17.72691285,153.9534495,1.493864158,0.8,0.008886225,1
7705.555204,10.8488598,835.9648807,1008.940209,88.92966822,17.91956509,318.2855405,-0.695405662,2.266666667,0.009073096,3
2630.809282,25.77173196,678.0051165,764.887796,73.60954824,12.58699885,89.78934175,0.866430558,0.4,0.007960685,2
4353.167861,24.36788777,1060.775059,1067.08775,75.57876819,17.57160909,148.1507395,-0.57888651,0.6,0.006418245,3
2925.165483,32.23620066,942.9622148,817.6845806,63.57354799,17.78942803,121.4952214,-0.428593001,2.066666667,0.015613241,2
7473.17774,4.174561109,311.9723715,1227.942786,95.81469284,14.56298547,296.6425436,-1.081351159,1.733333333,0.003989431,3
3578.300432,33.28619615,1191.0801,795.1789872,63.39692418,18.41096563,129.3893494,-0.970374909,2.266666667,0.015644483,2
4104.802122,36.77041467,1509.352762,863.8501604,61.79803876,19.69408967,89.54915207,0.995452031,2.933333333,0.013074292,1
2550.407758,34.15578131,871.1116963,834.1834148,65.25923971,13.91423566,82.11136846,-0.267864252,0,0.007647968,1
2650.096085,36.88235366,977.4178104,859.4915106,61.64150291,16.07526674,72.92010635,1.655037976,0.666666667,0.010162526,2
2538.881578,35.92477916,912.0875999,854.8848068,62.64798263,15.73463082,74.19609464,1.04513942,0.6,0.009945935,2
1923.264243,41.35632955,795.3914986,791.0023464,56.89981459,14.04236829,66.00293411,-0.014718443,0.133333333,0.00994234,2
11796.85437,8.814433075,1039.825834,830.1215795,90.41929605,19.14276044,211.5027367,0.416400299,2.533333333,0.01281612,1
2986.578239,21.73798839,649.222031,892.116983,78.13583456,12.79344701,70.67345728,-0.457162342,0,0.004603648,2
2256.161221,27.70635064,625.0999389,738.6382211,68.62939098,13.75327596,125.3534553,0.75010632,0.666666667,0.016364781,2
3046.811041,18.1385081,552.6460675,765.9874383,81.34897623,10.91179546,113.6981487,7.178419599,0.333333333,0.006224679,2
4003.765946,19.78437224,792.1199582,944.9480284,80.11379439,14.62763166,121.4769235,-0.20928361,0.133333333,0.005883352,2
9561.986044,6.125072527,585.6785802,1096.98225,93.758644,17.69670036,296.527663,-0.956810619,2.2,0.0076563,2
4173.476458,46.55265577,1942.864129,979.3188431,53.26830328,21.90429872,118.877335,-0.306793402,2,0.010780938,1
656.3508079,43.26335229,283.9593623,716.4888378,50.24499365,9.335053655,33.81435894,0.829254682,0,0.008592387,2
1947.230767,31.58441585,615.0214629,902.8284989,68.27349065,11.54273945,107.0046353,-0.969185473,0,0.004587689,2
1443.411996,30.84834267,445.2686787,723.1447662,67.05716613,9.600899238,51.7451809,-0.281144822,0,0.007170147,2
4142.499317,28.2475852,1170.156024,948.5820687,71.56555009,17.17543792,140.2190285,-0.654210333,1.266666667,0.007010735,2
7374.733648,12.66901896,934.306404,961.8742224,87.15439414,18.2336968,163.3836119,1.836332279,1.933333333,0.008924158,3
2866.042255,14.50519762,415.725093,930.1370328,85.33438803,11.30513426,72.9875398,-0.113042104,0,0.004937133,2
3790.237299,19.80922972,750.8168134,820.0431074,79.58054077,12.78441259,117.7258476,0.403910264,0.933333333,0.008035786,2
6389.437799,13.12134066,838.3798998,1150.778531,86.75155869,17.90716977,315.7020222,-0.995313157,2.733333333,0.007800732,1
1480.233416,57.88896104,856.8917457,790.4348045,40.88684785,12.01113944,52.34732148,-0.228907535,0.133333333,0.006751109,2
8901.800054,3.604873991,320.8986749,1082.101281,96.36079453,14.78950452,252.32294,-0.858472918,0.666666667,0.004483972,3
1107.363424,49.98926134,553.5627959,716.5079899,41.86707464,12.61062662,68.9931933,-0.239354874,0.066666667,0.012609327,2
678.7585813,43.00972463,291.9321967,729.9392524,50.36159461,10.07248617,38.77909994,0.190765713,0,0.009551122,2
3488.754469,66.17447483,2308.664948,722.7073288,29.82229881,22.20981582,71.19440641,-0.122304805,2.2,0.017063997,2
2080.032002,61.31542227,1275.380405,827.7331733,37.95797915,14.95475415,61.73691966,-0.232691011,0.133333333,0.007979688,1
4310.278017,40.71663728,1755.000266,898.0930116,58.81545006,18.37851064,126.0054786,-0.070638307,2.533333333,0.009233377,3
2241.155601,23.88367682,535.270361,838.1344538,74.84736021,12.12972883,62.32850263,-0.206988835,0,0.007729096,3
2858.371583,23.11253804,660.6422195,902.2535377,76.80683143,12.29354499,68.97747267,-0.323886601,0,0.004249623,2
4409.819959,33.65567851,1484.154828,1003.68289,66.26773707,18.97607918,126.9972426,0.524186951,0.666666667,0.008089053,3
3445.09957,22.73136802,783.1182621,773.4412182,75.55296739,14.39108647,147.8949422,0.662736536,0.666666667,0.010859256,2
2585.44136,25.77582706,666.4188936,816.3423292,73.56475587,11.66186772,112.0373474,2.553597863,0.4,0.007018101,1
4205.425174,27.08240729,1138.930374,1172.164923,72.89268116,19.31010403,146.2021957,-0.35952487,1.533333333,0.006820189,1
4365.675093,44.77747908,1954.839251,790.7352716,52.30148644,21.55327426,159.3688486,-1.117113417,3.266666667,0.016313594,3
2568.072198,57.40114981,1474.102969,812.0648082,40.69275124,19.26727924,66.28303058,-0.013333006,0.4,0.013092404,2
8976.567532,11.97382946,1074.838888,1040.979007,87.92612154,19.91200685,206.5479345,0.267150746,3.466666667,0.007655782,1
3338.864836,14.06808766,469.7144319,779.7404521,84.62426618,13.04942826,154.0494148,0.25496672,0.333333333,0.009482342,2
1937.539139,20.71657288,401.3917078,730.8594203,77.51393885,9.992666986,65.74350553,-0.262071078,0.133333333,0.007943433,2
5378.669615,16.50457134,887.7263637,620.3770809,79.08530079,16.76518735,132.8305421,5.50613659,2.333333333,0.021752207,2
2042.670401,22.60042308,461.6521527,614.3707356,75.64623139,8.728212615,71.5101466,6.355816886,0.2,0.007476881,2
2391.673437,30.48508631,729.1037115,866.783558,68.91021851,13.20660749,89.48722788,1.560507816,0.4,0.007464814,3
7865.94908,23.68254276,1862.856755,715.8014596,74.37874226,20.20511593,179.1730464,3.168232034,3.066666667,0.016236079,2
1056.254917,37.46899098,395.7680597,828.391646,60.38626712,9.895893844,51.00749158,-0.43605559,0,0.006738902,3
1139.156254,52.56322891,598.7773096,574.3323614,44.01747918,9.26761009,52.61572943,1.929896274,0.133333333,0.009019671,3
5917.085399,14.93397227,883.6558928,638.3831472,80.79781819,16.64256487,156.4057444,3.384985439,2.333333333,0.021601316,2
2326.547346,42.02365805,977.700301,827.2696075,55.78317563,16.21044206,107.9742479,-0.244988062,1.333333333,0.012119534,2
3465.888174,44.08163215,1527.820075,1009.961331,55.79416447,20.40594073,90.11622006,-0.210464449,1.2,0.009464443,1
2058.977934,46.94593353,966.6064124,866.1290786,51.10855807,16.48842451,66.07704125,1.780086801,0.533333333,0.010901821,2
3247.053632,34.36902004,1115.980514,904.4525996,65.1788256,16.96346085,93.08988373,-0.235900456,0.733333333,0.009644007,2
1171.442807,61.80886833,724.055542,781.8423296,36.84089864,10.9880162,43.94023096,0.106420052,0,0.006555007,2
3669.217529,30.77104687,1129.056646,827.1090301,68.22775672,15.2736563,135.2010035,0.69992767,1.8,0.010661094,2
2842.618415,26.77400997,761.0829377,859.1005401,71.53894653,15.28241747,70.11610467,2.640517862,0.733333333,0.010345506,2
3404.240629,72.10739679,2454.709298,726.1688952,23.85749279,22.87498286,72.82697024,-0.372646323,1.6,0.017133428,1
1992.107112,38.56276452,768.2115746,778.999847,60.29819233,12.21414321,69.22883963,-0.360773336,0,0.007618134,1
3192.804908,70.64711787,2255.624647,718.1327337,24.511209,22.07712037,69.38438988,-0.404556019,1.733333333,0.017900186,2
2225.645393,64.47615121,1435.010489,820.5103381,33.88415854,19.68054931,56.44379963,-0.353458283,0.4,0.013239399,2
3306.700618,35.81269269,1184.21853,820.6058712,62.09769605,17.17834032,116.707122,-0.681605881,1.733333333,0.012674214,2
2690.846807,24.40912556,656.8121759,855.9413208,74.67416512,13.7357602,82.78250899,-0.366683992,0.266666667,0.008614424,1
4917.480307,20.40919786,1003.618286,876.2570976,78.70850017,18.10984187,241.5810548,-0.522327607,2.533333333,0.013195437,3
2723.032802,30.56787843,832.3733566,818.0757573,68.62916672,13.99439416,80.86948865,-0.165576388,0.4,0.008032793,2
1282.736413,56.82246211,728.8824125,774.3898768,41.94642204,10.96959081,43.77407246,0.117923846,0,0.006253726,2
1997.833418,33.70038336,673.2775207,794.5468269,65.31327282,13.26856175,66.47787683,0.002969853,0.133333333,0.008811511,2
3488.690472,44.39370775,1548.759052,1042.847103,55.45171663,20.0381446,93.40593973,-0.720107871,1.533333333,0.009684155,1
1498.64844,47.00525774,704.4435621,847.3303269,51.48911615,13.45500235,50.91610249,2.518414472,0.266666667,0.008565596,2
4191.304922,49.95554176,2093.78908,1021.402032,49.90319569,22.14901816,94.83984646,-0.310280021,2.733333333,0.009852502,2
3051.54348,34.5358316,1053.875917,607.6461161,56.14872954,18.59942243,127.3710864,-0.943892078,2.266666667,0.02418687,2
2467.920497,60.49998063,1493.091423,812.939612,37.55199651,19.37517828,65.78363485,0.063093997,0.4,0.013189198,2
3077.939275,34.66591962,1066.995955,629.9205751,56.22421765,17.81596278,126.144181,0.403400568,2.066666667,0.02327082,2
3855.958597,58.70858701,2263.778808,891.109376,40.41195203,22.57695262,93.93942396,-0.29525916,1.666666667,0.012977584,1
4328.804162,45.65782132,1976.43767,988.5852494,54.15080435,22.82088782,114.9337922,-0.36233354,2.4,0.01130427,1
3047.649204,15.14793441,461.6559024,732.5165538,83.09734629,11.98366196,115.2060234,7.785685875,0.133333333,0.009656512,2
3454.85565,28.31428726,978.2177531,883.7054412,71.16481229,15.62206834,91.89743032,-0.562985036,0.133333333,0.008547677,2
2116.97023,24.53640923,519.428479,837.3774575,74.34575989,11.83138019,61.8029912,-0.013734629,0.2,0.00745968,3
1569.429811,36.57231349,573.9767904,966.5319863,63.27154341,12.26185883,57.91304864,0.508094594,0.2,0.005977759,2
4410.273516,34.59866695,1525.895845,876.8549333,64.84397073,17.97300947,116.4024744,0.424649574,2.666666667,0.009857115,3
4161.508587,20.88162467,868.9906038,880.4383436,78.77035587,15.07944116,106.8337376,0.275082908,0.666666667,0.008208708,3
1136.676732,40.60348702,461.5303894,683.4160943,56.61284739,9.132964814,58.22953252,19.81607512,0.133333333,0.007278556,2
1179.81237,24.29003587,286.576848,720.5796216,73.32132951,9.122389744,52.27224348,-0.276049115,0.133333333,0.007703501,2
1657.963757,24.18422891,400.9657501,738.322294,74.10739475,9.519248752,61.4706793,-0.133890757,0,0.006958364,2
3046.549225,23.19307229,706.5883642,884.1614767,75.5082547,14.35010996,103.08861,0.628570983,0.933333333,0.009514574,2
5288.121942,15.89750165,840.6792729,622.9897755,80.42427357,16.6536559,134.3405353,5.064790552,2.266666667,0.021672916,2
