"LF","VLF","LF_PCT","VLF_PCT","MEDIAN_REL_RR","TP","pNN25","RMSSD_REL_RR","higuci","SKEW_REL_RR","condition"
2061.173584,3197.612818,39.1733178,60.77173901,-0.000417148,5261.677336,27.53333333,0.008909175,1.138130089,-0.263631122,1
623.9663432,2377.434581,20.5733749,78.38860776,0.00052331,3032.882773,4.933333333,0.007973477,1.165027955,0.428311333,2
480.5799923,1490.355824,24.02615143,74.50895854,0.000175091,2000.23709,3.533333333,0.007575722,1.192623443,0.625281912,2
1884.172323,2049.070151,47.78104475,51.96271668,0.000212954,3943.346849,25,0.010789262,1.222246693,-0.801296147,1
2128.053127,1201.533597,61.93517237,34.96961119,0.000518864,3435.936393,22.86666667,0.014781446,1.211137946,0.174061408,1
1462.40884,954.141291,59.2471962,38.65553511,-0.001742329,2468.317379,19.8,0.013284453,1.259555962,-0.338750476,2
614.6476712,6166.799602,9.053306003,90.83240119,-0.000569957,6789.206849,10.66666667,0.007286188,1.073776665,0.461593957,3
2777.785486,979.7598212,71.54834843,25.23600092,-0.003503657,3882.389386,34.13333333,0.017657392,1.21951158,0.031660426,1
770.0945188,2751.518287,21.83833245,78.0275273,0.000543743,3526.343051,7.333333333,0.005643059,1.103041534,0.13225263,3
2680.485565,870.3803644,73.27774207,23.7940128,-0.001347251,3657.980567,30.6,0.016130143,1.203858508,0.173253127,1
576.4064172,501.2153821,51.15165723,44.47902844,-0.001021625,1126.857757,5.333333333,0.010352972,1.307550028,-0.090704337,2
1513.935721,1363.887734,52.26482296,47.0847936,-0.001213273,2896.66287,24.2,0.011921964,1.263534728,0.398414713,1
280.2391633,301.0495377,45.06599333,48.41256411,0.000164421,621.8417538,0.733333333,0.009098552,1.339733647,-0.100610485,2
1921.350518,3275.170884,36.95020143,62.98602092,-0.00116557,5199.837736,27.06666667,0.009085197,1.141071593,-0.022463082,1
482.6443751,749.598782,38.46843344,59.74562709,-0.000719124,1254.650455,3,0.008694024,1.30339142,-0.706504736,2
335.7666918,636.1216381,33.56106933,63.58260935,-0.00030817,1000.46482,1.933333333,0.008596766,1.286396313,-0.80849344,1
601.7298971,5172.488345,10.23997629,88.02314503,0.000400767,5876.282134,9.6,0.01825644,1.201002556,1.451076296,2
1006.142945,2511.059937,28.42829882,70.94932449,0.000875856,3539.230225,7.866666667,0.008061649,1.116838543,-0.424604737,1
756.9501364,6830.712826,9.962472678,89.90128494,-0.000108537,7598.014679,11.8,0.008827112,1.087005301,0.081017004,3
2020.463415,1241.366545,59.31088928,36.44042904,-0.002450553,3406.564021,25,0.017493052,1.241761184,0.673333944,2
815.9914755,8189.527096,9.040048962,90.72855312,-0.000768146,9026.405486,9.8,0.008979627,1.104962068,1.230995551,2
1305.690712,803.5812808,61.47109157,37.83209762,-0.001854677,2124.072762,8.933333333,0.008044915,1.146804027,-0.079539125,1
309.4311073,8427.015719,3.54057263,96.42359964,0.00080217,8739.578019,11.06666667,0.004513834,1.047009652,-0.061909485,3
1078.325805,1981.964021,33.92215641,62.34896092,-0.000858678,3178.824461,13.33333333,0.015814251,1.264930197,-0.623006564,2
621.9750786,1620.540411,27.5074347,71.66992869,7.4e-05,2261.11626,5.666666667,0.007965522,1.208068874,-0.443747808,2
269.453093,261.7087175,46.69243051,45.35043916,0.000343543,577.0808889,0.533333333,0.009071249,1.337896741,-0.600300152,2
636.8130088,1672.75685,27.17045107,71.37033559,0.000588135,2343.770471,4.933333333,0.008044698,1.170425127,0.018452319,2
2357.331459,2234.425288,51.29815388,48.62357893,-0.001868008,4595.353401,29.73333333,0.009428828,1.142355175,-0.045590149,2
1300.646648,2299.720006,35.97116023,63.60189903,-0.000486243,3615.803994,16.13333333,0.00871059,1.170043629,-0.131004109,3
784.7013946,8561.006864,8.378577779,91.40937224,-0.000960103,9365.567944,13.53333333,0.009016167,1.065056221,-0.157131799,3
286.8641223,1475.161434,16.16585828,83.13082335,-0.000683686,1774.505983,1.133333333,0.005347315,1.158717145,1.275909058,2
1640.605413,756.9138537,67.57850894,31.17819143,-0.002597923,2427.702887,25.4,0.013675054,1.28497191,-0.20927184,2
380.3652523,1346.269961,21.80761445,77.18616797,0.000136516,1744.185514,1.333333333,0.006490045,1.149564423,0.164681609,2
586.0295555,510.5588528,49.65314144,43.25865597,-0.001409072,1180.246684,6,0.012580618,1.287567042,0.095888569,2
1859.048604,2185.680487,45.88186756,53.94323872,2.36e-05,4051.815462,24.73333333,0.010406092,1.216715972,-0.687921516,1
925.1938369,1852.721877,32.99935429,66.0819638,-0.002462725,2803.672547,7.133333333,0.008115537,1.143609813,-0.143057401,2
829.043197,1263.303976,39.47374807,60.15047594,-0.000505718,2100.239368,7.8,0.007637584,1.18942752,-0.754752148,3
1532.342827,2535.969902,37.29031992,61.71408072,-0.000507656,4109.224138,10,0.011611512,1.158792393,-0.669379773,2
802.6978796,1064.905152,40.83461202,54.17354377,0.000711105,1965.729169,5,0.017796428,1.203039053,-1.538035439,2
692.8358432,1807.291798,27.09004446,70.66553445,-0.000409212,2557.52937,5.333333333,0.0125858,1.17730295,0.371425705,1
627.8176785,8952.127698,6.530116675,93.11371814,0.000228946,9614.187767,15,0.015520053,1.074275359,-0.357465608,3
2205.279595,2715.087234,44.78666168,55.14026141,-0.001341501,4923.96511,27.93333333,0.009122139,1.13150173,-0.1447265,2
1565.474217,857.0144939,61.69281309,33.77355846,-0.000659157,2537.530936,16.26666667,0.016207373,1.235418124,0.869456475,2
292.7194849,366.8729625,41.77377047,52.35615571,0.000124311,700.7255547,0.8,0.009113715,1.332249828,-0.231640478,2
1028.575014,2718.649876,27.44454338,72.53929315,-0.001208579,3747.830669,14.53333333,0.006408685,1.13343622,-0.062769131,1
656.2091311,544.4710717,53.92853353,44.74568404,-0.000800916,1216.812489,2.333333333,0.00653591,1.1594901,-0.02908116,3
1694.993266,5183.727722,24.62514308,75.31005547,-0.00027103,6883.181389,20.2,0.008466971,1.117986395,-0.602485993,1
1539.628556,2528.904094,36.48413616,59.92671475,0.001888412,4219.994545,9.533333333,0.016819317,1.142018193,0.264291014,2
557.4141165,1713.250396,24.24328994,74.51340908,-0.000189148,2299.251124,5.666666667,0.008310163,1.193369682,-0.23344496,3
309.9298043,324.8914691,46.07884895,48.30327617,4.81e-05,672.6075225,0.933333333,0.00893348,1.314857757,0.0622625,2
754.7615578,561.5195823,56.71602401,42.19499229,-0.001171203,1330.773042,2,0.006181438,1.133131051,0.292896312,2
2069.743702,1250.82906,60.29741437,36.44014381,-0.002988583,3432.55797,25.4,0.016744075,1.225129967,0.412083761,2
637.8940231,649.778994,48.17249701,49.07002654,-0.000940363,1324.187166,5.8,0.010110543,1.299602091,0.074252892,2
2114.296789,3392.762926,38.37541677,61.58013952,-0.002285923,5509.508345,27.93333333,0.009155372,1.135819447,-0.342873756,2
1305.598129,721.6099982,63.1272508,34.89071737,-0.001511085,2068.20052,22.93333333,0.013761567,1.301961876,-0.146936647,2
1823.688225,1998.022413,47.60121941,52.15162437,-0.001194344,3831.179638,27.4,0.011187509,1.217414245,0.021030843,1
2741.476173,957.7724991,71.77954269,25.0771729,-0.003415691,3819.300138,34.26666667,0.017694432,1.22196802,0.119671131,1
909.9076834,2526.70792,26.01004376,72.22686958,0.000531638,3498.293551,7.866666667,0.012322504,1.171992807,-0.397410842,2
777.0373976,1319.182522,36.67315933,62.260312,-0.000957965,2118.817718,5,0.007688085,1.175531274,-0.257109281,1
393.530358,1218.622506,23.99115069,74.29199703,1.38e-06,1640.314644,1.133333333,0.006952412,1.166036778,0.103931344,2
1492.684145,3010.275495,33.12525382,66.8032418,-0.000725302,4506.181757,20.93333333,0.008067836,1.167916965,-0.319980889,3
278.3516104,473.0428229,36.34735755,61.77027895,-0.001238164,765.8097566,0.666666667,0.006005178,1.264426622,0.546781307,1
2958.534594,1016.057407,71.5603823,24.57617249,-0.002802095,4134.319156,34.4,0.018778279,1.233030221,0.309453136,1
389.6622329,1204.041619,24.04059699,74.28453897,5.25e-05,1620.850901,1.133333333,0.007065177,1.173199132,-0.210996478,1
915.4533059,3398.1144,20.93824364,77.72165633,9.51e-05,4372.15901,8.4,0.020149558,1.164263969,-0.282059782,2
636.2489942,5894.968946,9.719737002,90.0552273,0.000236615,6545.948661,11,0.011097386,1.09604474,-0.168612504,2
679.0556772,3299.073293,16.90267406,82.11868696,0.000989755,4017.445255,6.533333333,0.010025681,1.170467228,0.998361923,2
852.2099766,1525.794846,35.15988019,62.95017128,0.000782482,2423.813653,6.6,0.009376742,1.169250036,1.436975188,3
1332.293359,1036.380963,53.46347927,41.58883761,0.000114233,2491.969054,10.06666667,0.015832208,1.246380058,-1.264782327,2
561.3370884,602.6524727,44.76005483,48.05447258,-0.001049975,1254.102772,10.6,0.013322819,1.348639905,0.299321515,1
944.6071013,1887.881825,30.36051662,60.67820945,0.000108805,3111.301145,13,0.023294216,1.268414995,0.240584586,2
1703.647522,1807.841398,48.06931456,51.0091998,-0.000299234,3544.147733,25.06666667,0.012529225,1.244836047,0.14387021,1
1925.039349,2880.523328,38.17520779,57.1232877,0.000655957,5042.642754,13.4,0.019238406,1.216573374,0.431058462,2
1031.777623,5864.625779,14.69342146,83.51743279,-0.000677193,7022.037895,9.8,0.015714278,1.141990879,0.523850959,2
338.6687151,317.6801412,48.75981205,45.73798313,0.000193369,694.5652595,1.266666667,0.008704082,1.293459141,0.109661182,2
713.9828506,601.550387,52.58414136,44.30359995,0.001101978,1357.791213,2.066666667,0.008932847,1.187316878,1.204216542,3
855.3322586,1751.327734,31.29358691,64.07489732,-0.000629759,2733.250941,11.13333333,0.015703468,1.285449236,-0.72567274,2
727.7390869,1657.37121,30.20359625,68.78642599,4.42e-05,2409.445157,5.4,0.00896817,1.20598,-0.255237764,1
652.6853016,1404.430287,31.44329921,67.65882675,-2.91e-05,2075.753238,2.333333333,0.006432424,1.129443499,-0.061217001,2
467.6114634,1225.488074,27.32937244,71.62317998,-0.000434213,1711.021592,0.866666667,0.006409614,1.145329281,-0.247088127,2
1278.212464,1340.481467,48.54975748,50.91489244,-0.000211453,2632.788567,13.8,0.008689741,1.17531515,-0.662837768,1
1463.489725,904.9159687,60.18207828,37.21223507,-0.000667781,2431.77,20.33333333,0.013483547,1.262948294,-0.24997967,2
443.0776382,777.3752847,35.59429611,62.44983652,-0.000495997,1244.799551,2.4,0.008390147,1.283899967,-0.585048351,2
2333.110385,827.2482165,70.53200841,25.00845161,-0.004237883,3307.874592,28.73333333,0.017736977,1.239150232,0.377050072,2
1408.766081,1939.463323,41.9593743,57.76591914,4.9e-05,3357.452546,22.73333333,0.010146394,1.229617324,-0.51794393,1
618.3808696,2417.462576,20.11782102,78.64745147,0.000337091,3073.796456,5.333333333,0.009201055,1.158162582,-0.143613443,2
1314.421453,2909.196344,30.80923729,68.18978821,6.37e-05,4266.322598,9.733333333,0.010584917,1.153027031,-0.635382291,3
785.1239426,2136.402043,26.85003459,73.06167301,0.000285882,2924.107751,5.933333333,0.004858399,1.076864929,-0.017567482,1
720.1552515,2154.728619,24.67149694,73.81794469,-0.000316568,2918.976718,8.8,0.010338057,1.232910613,0.470898705,2
731.4451524,541.40474,56.60180811,41.8958101,-0.000139867,1292.264641,2.933333333,0.006576216,1.15529953,0.166356982,3
1161.724035,3132.087622,26.9499945,72.65903234,0.000163864,4310.665201,13.46666667,0.009234834,1.182182446,-0.610186378,2
2359.131409,1066.577118,66.4460062,30.0406283,-0.003360127,3550.448769,27.2,0.016507206,1.22495102,0.23612898,2
531.4805484,1633.43352,24.29250077,74.65971268,-0.000745385,2187.83794,2.2,0.007478228,1.185000154,-0.36406362,2
1306.149971,1438.003793,47.36971492,52.15161447,-0.000705106,2757.3524,14.06666667,0.008723936,1.174987724,-0.453853781,1
1290.530129,5625.36744,18.0977989,78.88755661,-0.00035799,7130.867885,13.6,0.021127784,1.204997665,1.041063594,2
670.4678107,2392.264745,21.74757959,77.59651859,0.000219522,3082.953705,7.266666667,0.00838051,1.224847488,-0.49301593,2
733.8545863,1328.176554,35.26799263,63.83024892,4.2e-05,2080.794884,3.133333333,0.007324387,1.168003319,-0.076126455,1
662.34601,2123.206111,23.76345035,76.17574838,-0.000262267,2787.246802,4.666666667,0.004335396,1.068905376,0.028488584,2
664.1309158,1117.860932,35.92898113,60.47543243,-0.000130849,1848.454632,9.466666667,0.012164664,1.314695077,-0.546878666,1
669.4146025,1125.325787,35.89063253,60.3342893,-0.000229429,1865.151309,9.266666667,0.012132963,1.304815994,-0.458841197,1
902.0413601,8645.528817,9.371972447,89.82477018,-0.000339286,9624.882758,12.93333333,0.013492173,1.113236354,0.420487035,2
754.3999993,4146.649713,15.39181285,84.60293794,5.44e-05,4901.306992,15.26666667,0.004930549,1.080941322,-0.263607108,3
881.7021232,629.1071776,57.7521786,41.20701212,-0.001736021,1526.699329,2.066666667,0.006717298,1.14876308,0.059624149,2
1073.325049,1247.403102,46.04896297,53.51744961,-0.000606354,2330.834356,7.533333333,0.007422173,1.142600753,-0.22758891,1
991.2962047,1677.708724,36.7362208,62.17382637,-0.001100032,2698.416395,6,0.008897934,1.161050676,-1.055187317,2
885.8519421,6450.799751,11.91628656,86.77474722,5.98e-05,7433.959715,9.933333333,0.015259843,1.12824808,0.696155012,1
689.7541572,4378.046823,13.59133439,86.2676908,-0.000768181,5074.955388,9.066666667,0.005724665,1.09451992,0.199654476,3
519.2665426,9309.145628,5.278779475,94.63526501,0.000322868,9836.867501,13.33333333,0.007320829,1.073464379,-0.294176818,2
887.1665714,8569.191882,9.357926612,90.38874023,-0.000594162,9480.375388,13.53333333,0.009638569,1.074720642,-0.197826807,3
677.2626603,519.6038897,54.55301968,41.85371922,0.000218219,1241.476025,4.2,0.011409457,1.194270299,-1.574743431,2
601.7108182,6030.858953,9.002723197,90.23296932,-0.000485745,6683.653435,7.2,0.011087398,1.127622435,0.984542129,1
663.4429457,1991.23973,24.96459545,74.92806219,0.00042038,2657.535337,5.533333333,0.00488706,1.085554726,-0.277997054,1
799.9945154,4206.2317,15.23976839,80.12804545,-0.000720463,5249.387623,12.26666667,0.023030706,1.25541304,1.217303729,1
666.1783077,6616.96185,9.08148016,90.20378939,-0.00022621,7335.569708,7.2,0.011135704,1.12995055,0.99845205,1
198.7874945,211.3974376,45.96179932,48.87735329,-0.000913253,432.5059017,0.333333333,0.006308178,1.260491473,-1.12426128,2
1978.39216,1133.265598,61.21476203,35.06513282,-0.003131612,3231.887366,24.6,0.016746042,1.228411226,0.359291131,2
588.426841,687.9129005,44.77270307,52.34247978,0.00084349,1314.253553,1.866666667,0.008661097,1.194945111,1.286825597,3
488.458541,1434.01738,25.21297484,74.02029259,0.000126128,1937.330062,1.666666667,0.006275869,1.135605614,0.000881616,2
785.482331,1796.306832,30.10403129,68.844422,0.000136917,2609.226397,5.133333333,0.008900677,1.190915703,-0.170025748,1
671.4772097,328.8938831,65.97733888,32.31612758,-0.001310053,1017.739153,1.8,0.00657623,1.158399652,-0.040178803,2
1679.840036,1359.932564,55.05690877,44.57191252,-0.00184348,3051.097625,13.13333333,0.008132603,1.130198294,-0.209641041,1
1811.957505,938.9589372,62.83214881,32.55970822,-0.001429952,2883.806362,20.86666667,0.016815153,1.243614465,0.849914592,2
717.8984288,2203.581975,24.34007446,74.71161267,0.000437224,2949.450422,6.933333333,0.00857715,1.197524038,-0.210670521,1
1744.782678,2808.643063,38.27835321,61.61812159,-0.001602037,4558.14457,23.26666667,0.00924858,1.14260815,-0.149975247,2
2303.170833,940.6734236,68.66907577,28.04619339,-0.003034268,3354.01461,26.2,0.016424738,1.222967207,0.462184125,2
2009.875894,2313.7356,46.32420824,53.32765573,-0.002013266,4338.716128,24.33333333,0.009534188,1.15117319,-0.092066468,2
972.8263706,3224.823547,23.16665274,76.79517078,-0.000302892,4199.253045,16,0.006077701,1.124892165,-0.61941756,3
425.8066925,4904.233925,7.985020934,91.96757882,-0.000234177,5332.568268,5.533333333,0.005503824,1.057699157,-0.130498855,1
1634.506817,1542.909398,50.93229669,48.07806147,-0.000703702,3209.175559,24.2,0.012601412,1.259650037,0.086365122,1
481.549629,924.7376401,34.20024616,65.6760031,-0.000644835,1408.029716,1.866666667,0.004811168,1.153281281,0.288808961,2
256.6173653,1438.06264,14.80897605,82.9882856,-0.000314367,1732.850161,2.2,0.009136945,1.219505565,2.55713963,2
1786.853858,2574.418694,40.92810913,58.96737934,-0.001753099,4365.835354,23.4,0.009225897,1.142437931,-0.128455304,2
897.7899112,5195.502918,14.70895764,85.1206183,-0.000424091,6103.694994,11.46666667,0.007987507,1.135055906,0.99775439,3
337.7895678,1077.418416,23.43993981,74.76436586,0.000191332,1441.085474,1.533333333,0.007290798,1.176550516,-1.306332728,1
620.8603975,936.706049,39.41347204,59.46399193,-0.0009309,1575.249186,2.133333333,0.006564724,1.139949741,2.190168091,2
701.6928538,2152.203592,24.41815644,74.8943697,0.000570329,2873.652053,7.466666667,0.008086126,1.191063405,-0.142276907,1
1574.095301,7524.722898,17.08816092,81.68735127,0.00110994,9211.61328,15.4,0.015695183,1.137325292,0.742372219,2
434.3823385,2532.869095,14.62232389,85.26228848,0.000245784,2970.67923,2.733333333,0.005005859,1.113924068,0.192366681,2
2280.021238,734.5851529,72.0938278,23.22743957,-0.000924299,3162.57481,28.06666667,0.017301346,1.23928587,0.225252375,1
493.3707433,2110.401976,18.92795906,80.96467563,0.000912411,2606.571273,4,0.00479569,1.101035579,-0.093011443,3
382.4608651,2104.943437,15.20020234,83.65709819,0.000255401,2516.156408,2.133333333,0.007404853,1.150865324,1.498299807,2
617.6256734,2311.952692,20.7349162,77.61682743,-0.000429027,2978.674558,5.866666667,0.012498795,1.160013701,0.519818294,1
764.0730434,2274.229958,24.95210227,74.26883987,0.000901536,3062.158992,7.6,0.008481996,1.201485497,-0.236843674,1
700.0025773,1303.789675,32.09135325,59.77174424,-0.001768248,2181.280957,9.333333333,0.020876733,1.292867317,-1.320737698,2
634.2357065,2074.480661,23.3961512,76.5249618,0.000680917,2710.85488,4.933333333,0.004696027,1.081026223,-0.287839666,1
545.185904,1339.751536,28.88389758,70.97990953,0.000112814,1887.508091,3.133333333,0.005588472,1.158809197,-0.302155244,2
1140.604719,2705.030649,29.65331673,70.32509094,-0.00096986,3846.46591,15.8,0.006613324,1.1456748,-0.278795772,1
587.9812147,2364.241883,19.85010538,79.81624128,0.00025438,2962.106264,5.133333333,0.005839829,1.130030701,0.232746379,2
1035.096682,1625.828703,38.49989318,60.47186944,-0.001949761,2688.570269,7.066666667,0.007954313,1.131286514,-0.536563811,2
978.2580902,1935.272808,30.35515534,60.05113304,0.000388972,3222.708233,12.53333333,0.023310078,1.267342415,0.290870265,2
311.6870014,295.8326716,48.09151777,45.64528557,4.81e-05,648.1122156,0.933333333,0.008731196,1.31535597,0.08224007,2
1725.954132,3765.167069,31.42047698,68.54373649,-0.000614748,5493.086986,24.4,0.00793517,1.125024921,-0.893048278,1
321.6442608,486.7051076,38.92078822,58.89409117,-8.73e-05,826.4073661,1.133333333,0.007231657,1.278160768,-0.230471473,1
1190.858273,796.0536025,56.56823329,37.81419412,8.51e-05,2105.171407,10,0.014877094,1.240447777,-1.356503483,2
435.6955514,1167.655896,26.94237942,72.20507089,0.000324538,1617.138355,1.4,0.005776511,1.138472139,-0.107796826,1
1674.476185,2618.124542,38.8249601,60.7047038,0.000203077,4312.885786,12.93333333,0.009336401,1.133706227,-0.648972367,3
975.0397881,797.6254683,53.89493593,44.08843007,-0.001310422,1809.149174,14.86666667,0.012122425,1.296303717,0.052411786,2
835.155334,773.3558396,46.7124655,43.25585494,-2.19e-05,1787.863957,9.066666667,0.017771747,1.298215334,-1.017477931,2
958.3349099,3526.063346,21.36235846,78.59990113,-0.000463617,4486.091326,15.6,0.005955187,1.12089559,-0.642246605,3
439.8016202,7251.178548,5.717593591,94.26816566,-8.39e-05,7692.075578,8.933333333,0.004572289,1.049730166,0.339873137,3
715.1635303,419.8589437,62.13700533,36.47945724,-0.000959278,1150.946246,2.733333333,0.00666288,1.158850287,-0.212437589,2
1340.284499,7046.940067,15.93892746,83.80360034,-0.000648934,8408.875082,12.26666667,0.009527255,1.076001693,0.834536494,1
372.4161499,432.0446908,44.58601227,51.72479735,-0.000559621,835.2757535,2.933333333,0.009323688,1.310220662,-0.501360571,1
1736.167836,1810.045185,48.80973252,50.88668245,-0.000174305,3557.011575,24.06666667,0.010635018,1.210464805,0.002774865,1
677.6460886,880.8306975,40.83178098,53.07473432,-0.000810174,1659.604534,9.333333333,0.013760474,1.294757701,-1.248368939,2
318.3822463,462.0217893,39.93297713,57.94891442,-0.000261445,797.291535,1.2,0.007304609,1.281597673,-0.252394837,1
526.0929354,917.1241181,35.46738065,61.82936133,-0.000177639,1483.314882,2.666666667,0.009175258,1.219767636,-1.145944275,2
1683.029876,823.7257224,64.04187679,31.34403136,-0.0012891,2628.014606,17.06666667,0.016710902,1.237339414,0.996036064,2
879.5867236,634.7297809,57.46466029,41.46780557,-0.001037435,1530.656788,2.8,0.006394452,1.128893148,0.463252086,2
1604.855824,2116.767569,43.0336041,56.76032464,-3.72e-05,3729.308426,27.13333333,0.010590227,1.216881227,-0.335413196,1
1712.236051,1189.700892,58.14130784,40.3979146,-0.00060329,2944.956202,17,0.012301848,1.225581159,-0.529518538,1
801.664823,6390.111568,11.01653619,87.81337705,-0.000108789,7276.9227,8.266666667,0.015201555,1.135770634,0.970460781,1
515.3512234,1358.863425,27.16083173,71.61690738,-0.000699158,1897.405898,1.2,0.006965408,1.140962345,-1.103606446,2
816.6088909,2185.294036,27.04470861,72.37325125,-0.000750244,3019.477498,7.8,0.007785099,1.164063684,0.113208882,3
611.2310952,8591.579021,6.617214462,93.01280873,6.98e-05,9236.984817,15.13333333,0.015675381,1.076351249,-0.477026526,3
634.8913369,524.0381481,51.99053439,42.91289198,-0.000600523,1221.167169,4,0.010134089,1.241608209,1.83734699,2
1225.810951,1867.481097,39.47625689,60.14072845,-8.53e-05,3105.185363,13.93333333,0.009110886,1.216555917,-0.347317293,3
1184.980004,3423.042129,25.68848011,74.20610418,-0.000896562,4612.884839,14.66666667,0.00698686,1.131577652,0.317953755,2
297.4855608,669.370088,29.68093151,66.78484725,-0.00019772,1002.278384,1.4,0.008693227,1.26150807,0.449945732,2
562.8550619,2485.015655,18.38817216,81.18412496,0.000453788,3060.962542,5.266666667,0.00665974,1.161092776,-0.475302786,2
307.301939,453.2381832,38.85314506,57.30432075,-2.16e-05,790.9319529,0.933333333,0.007625305,1.282008643,-0.303984866,1
2185.536107,2718.54842,44.52749757,55.38694044,-0.001496126,4908.284152,28,0.00907858,1.13038008,-0.161380237,2
782.4810688,1370.787131,36.24144299,63.48946402,0.000148452,2159.078128,7.133333333,0.00692199,1.160128645,-0.457745893,1
1116.76333,1068.123155,50.39119011,48.19642219,-6.22e-05,2216.187647,12.26666667,0.01041346,1.252867683,-0.581712294,2
1415.461771,2656.25917,33.17940546,62.26455695,-0.001664194,4266.085395,14.53333333,0.018027871,1.207944716,0.209824753,3
2362.324707,2361.565906,49.90194977,49.88592079,-0.001789586,4733.932678,29.93333333,0.009837735,1.148998282,-0.282296406,2
567.3130573,847.3015039,39.36282799,58.78973333,-0.00111149,1441.240597,7.4,0.009817315,1.314245824,-0.166237711,3
1145.228381,6515.363584,14.87325952,84.61604264,-0.000503368,7699.915266,14,0.010420258,1.133781199,0.974978352,3
1203.233912,2328.538481,33.94140713,65.68454551,-0.000731757,3545.032494,16.06666667,0.00981405,1.204065967,-0.576082913,1
406.0380429,800.6007368,32.79924975,64.67153504,0.000184526,1237.949178,1.2,0.007329405,1.18345595,0.055349033,2
1002.021117,3417.71851,22.601461,77.08962447,0.000131374,4433.435152,11.06666667,0.008082131,1.169874391,-0.42307285,2
1672.97907,2951.145185,36.14402298,63.75827488,0.000214665,4628.646541,21.93333333,0.008640488,1.140179665,-0.047920643,1
1324.657067,1814.970092,41.96433311,57.49715262,-0.001607443,3156.626041,22.2,0.011240072,1.248086452,0.460354209,1
639.9554599,1162.881424,35.2804279,64.10907759,-0.000975102,1813.910709,3.8,0.006157009,1.161998142,1.280298218,2
1208.130919,1480.989805,44.07919241,54.03456989,-0.001076751,2740.819086,8.266666667,0.010088804,1.158412724,1.565152055,3
1639.743552,1263.54389,55.70556684,42.92526629,-0.001194822,2943.590102,17.2,0.012271813,1.2228878,-0.450675634,1
614.0608447,1239.941187,32.08516398,64.78790607,-0.000522151,1913.846677,4,0.012564753,1.19673345,-1.082386426,1
842.3408478,2366.616474,26.19600365,73.59953391,-0.000994688,3215.531876,14,0.008181874,1.191781714,1.086537718,1
597.11914,5466.626896,9.844609338,90.12741777,-0.000250007,6065.442716,8.8,0.00534734,1.076049549,0.873336397,3
1933.901836,1220.930309,58.64533158,37.02455909,-0.002312202,3297.622818,23.86666667,0.017408091,1.245923956,0.727782003,2
676.0395298,2571.476502,20.73022085,78.85230589,0.000378298,3261.130379,6.333333333,0.006700698,1.135055989,2.358750756,2
656.3767848,2036.805049,24.34994979,75.5604126,0.000600486,2695.598104,4.933333333,0.004697414,1.080638257,-0.281948058,1
482.4574772,999.3922463,32.18355618,66.66700802,-0.000629703,1499.080694,1.466666667,0.006806856,1.179773662,-0.27585907,2
1074.108103,843.3861976,55.50267027,43.58051664,-0.001520327,1935.236804,6,0.007463277,1.141496822,0.022658712,1
624.8705444,8175.077451,7.074130615,92.54967479,0.000154161,8833.177934,14.66666667,0.015666156,1.077055261,-0.48978662,3
746.1201559,1320.167267,35.87188392,63.47085866,-0.001457487,2079.958102,5.2,0.007460932,1.148948141,-1.155618544,3
3001.176578,1656.947024,62.83913747,34.6934341,-0.001940415,4775.967173,37.46666667,0.018139402,1.219345761,0.144336486,1
737.183564,1961.418622,27.22550498,72.43869108,8.87e-05,2707.694732,4.666666667,0.006301296,1.159384299,0.356037378,2
939.731212,5880.941581,13.61614814,85.21135699,0.00020038,6901.593624,11.26666667,0.01421813,1.150833386,0.607669552,2
1180.717494,1870.887302,37.80111194,59.89715635,-0.00057655,3123.499371,11.13333333,0.012807647,1.225450337,-0.566856785,2
588.8324827,1136.494111,33.66599073,64.97807326,-0.001350438,1749.04249,3.6,0.007660978,1.201381955,-0.112308523,1
500.4487354,1430.106853,25.79390536,73.70992914,-0.000241555,1940.182103,2.933333333,0.006300046,1.176045937,0.379147284,2
817.4757341,3933.480487,17.1119555,82.33827656,0.000500366,4777.219844,7.8,0.00837203,1.109766264,0.824939875,3
331.7829505,472.1989676,40.68722977,57.9067365,-8.31e-05,815.4473834,0.4,0.005399059,1.177942769,-0.10487053,2
808.0681408,6164.501448,11.44435373,87.30542829,-0.000221849,7060.84555,8.333333333,0.015282601,1.140608955,0.919722702,1
451.3712923,1388.492644,24.36458943,74.94950116,0.000144027,1852.570894,1.6,0.005791311,1.130631434,-0.111907497,2
735.0643985,2220.431296,24.81612748,74.96282801,-0.00030151,2962.043128,6.933333333,0.005858251,1.096250296,0.328779657,2
134.2238942,3534.453697,3.650663048,96.13116639,0.000133957,3676.699066,2.866666667,0.005337175,1.092672605,0.434030049,2
561.6152938,1935.212294,22.46172379,77.39854041,0.000543218,2500.321432,4.6,0.005283768,1.104197198,-0.11108024,3
160.5558372,2897.126956,5.22937904,94.36078592,0.000188707,3070.265818,2.4,0.006192433,1.117592159,1.057721792,2
2355.997312,2374.150193,49.70246303,50.08541885,-0.001926008,4740.202334,29.8,0.009855242,1.145912916,-0.281144565,2
921.0188656,1985.241426,31.44501644,67.77922971,0.000185131,2928.981982,8.666666667,0.008464309,1.175230392,0.135212326,3
3114.176552,1605.224205,64.31290095,33.15053709,-0.001619145,4842.226841,38.8,0.017961002,1.215998757,0.079947567,1
